source,height_m,footprint_area_m2,volume_m3,centroid_lon,centroid_lat
GBA,1.6364483833312988,145.80874557581802,238.60848597311207,105.52816358921041,20.983853244576355
GBA,2.6677753925323486,12.407761221787794,33.101120063902584,105.52689826453512,20.98417333188151
GBA,2.82319974899292,58.91451958770804,166.32745691205582,105.52696435480166,20.98418394227697
GBA,7.245277404785156,980.6179489221099,7104.849068052127,105.52883213227169,20.984221157723855
GBA,3.693882942199707,114.04279029638542,421.2607177566764,105.52690900920047,20.98422945025708
GBA,3.7938120365142822,62.202009366000446,235.9827318281066,105.52684214789177,20.984264035614856
GBA,3.8549232482910156,35.60275433841288,137.24588540234163,105.5274286732461,20.98426562805244
GBA,3.3503875732421875,19.766594089965377,66.22575120434246,105.52722411163329,20.984267053891262
GBA,6.206573009490967,89.35009832273363,554.5579086452426,105.52718654676107,20.98430073051177
GBA,3.9279539585113525,47.16397996264117,185.2579417934065,105.52747529405089,20.98429565713335
GBA,2.5963921546936035,91.76792118665995,238.2655106215848,105.52676149948348,20.984300219754694
GBA,3.9279539585113525,37.69585308703352,148.0675753526757,105.52739807804302,20.98430207245318
GBA,3.0925133228302,51.86320105903552,160.3876402396887,105.52752351396221,20.984308556118854
GBA,0.10706492513418198,36.30762552241228,3.8872732083569854,105.52789354907172,20.98431120023754
GBA,5.532505989074707,135.53739039922584,749.8614241272737,105.52731307661317,20.98433072626843
GBA,2.7996604442596436,33.225463297132706,93.02001533518303,105.52667963381323,20.984334334444924
GBA,3.7938120365142822,225.47576485537797,855.412670650597,105.52694824386772,20.984349617067682
GBA,3.9279539585113525,18.479304901990663,72.58585884031247,105.52745786942486,20.98435311068674
GBA,0.09604991227388382,234.80240986638412,22.552750869362708,105.5277238602797,20.984359891466738
GBA,2.8287479877471924,115.03735688500316,325.4116918042083,105.52683074543545,20.98437527357258
GBA,1.7957687377929688,80.26750760928107,144.14188082530617,105.52806806283668,20.98438869140126
GBA,3.9279539585113525,157.24191278150502,617.6389937540094,105.52736967664872,20.984395719090024
GBA,5.1726179122924805,123.09821011135116,636.7400065931183,105.52669873097344,20.98439908112425
GBA,4.625274658203125,109.93135845770126,508.46272641624944,105.52795195941265,20.984402095473076
GBA,3.8641152381896973,111.20372909177343,429.7040241270406,105.52748415080242,20.984438346837727
GBA,3.9161643981933594,82.64847641570856,323.6650209041214,105.52743102562204,20.984441621646724
GBA,4.656286239624023,166.1714439373959,773.7418078241515,105.52805751589376,20.98445296755002
GBA,0.09259499609470367,12.561949098434374,1.163173627711397,105.52767375492753,20.984459215318843
GBA,3.315206527709961,18.250748371283798,60.505000136071985,105.52697422048585,20.984459579374533
GBA,3.291236400604248,17.624878176134878,58.00764060951052,105.52727047989909,20.98446625539315
GBA,5.551709175109863,54.61472091260667,303.205047186583,105.52670511679113,20.98446952601092
GBA,3.5639374256134033,15.402014386269268,54.891815501061096,105.52730980529324,20.98447110665849
GBA,4.117218494415283,14.832265504872348,61.06767785073827,105.52677283750968,20.98448867401183
GBA,3.356964111328125,24.092041603511866,80.87611903161343,105.52696431947197,20.984492103221854
GBA,5.353216171264648,110.7952099083346,593.1107093799579,105.52666847735458,20.98452013037718
GBA,3.069537878036499,21.46649483374346,65.89221900085037,105.5267748922938,20.984550663131056
GBA,3.0105252265930176,71.52184182753943,215.3183090742031,105.52747459094937,20.984561912554472
GBA,3.937664031982422,183.9890680242836,724.4871354371886,105.52695208376262,20.984570993169758
GBA,3.6338932514190674,75.20624439400405,273.29146396794437,105.52835952743601,20.984634456309816
GBA,4.726966857910156,68.168708176844,322.2312242984907,105.52668880224283,20.98464784459459
GBA,4.5763068199157715,161.35127937423405,738.3929602024423,105.52691688146231,20.98468021170643
GBA,3.0693602561950684,29.753263680938083,91.32348503436354,105.5267466346976,20.9847138494558
GBA,1.6850746870040894,65.03120211128672,109.58243254317614,105.52743254128498,20.98473566515779
