source,height_m,footprint_area_m2,volume_m3,centroid_lon,centroid_lat
OBM,4.5,111.99763098195291,503.98933941878806,105.56851798923316,20.994455049755175
OBM,4.5,33.80047762079498,152.1021492935774,105.56861915804137,20.994506092907958
OBM,4.5,31.81278085379045,143.15751384205703,105.56857563115874,20.994522622897804
OBM,4.5,20.95254270252252,94.28644216135135,105.56860763141076,20.994705145877994
OBM,4.5,31.730906683505705,142.78908007577567,105.56856204663282,20.994722001411077
OBM,4.5,27.72836528055975,124.77764376251888,105.56851831161954,20.994757891563495
OBM,4.5,30.79862533986645,138.59381402939903,105.5686072018581,20.99502547433386
OBM,4.5,61.738771220342805,277.8244704915426,105.56863229885228,20.995074707679816
OBM,6.0,26.877361039714327,161.26416623828595,105.57109224147415,20.996569752961772
OBM,9.0,3.6466349714697843,32.81971474322806,105.57128996717046,20.99668690241367
OBM,6.0,61.37890810576515,368.27344863459086,105.5711056165979,20.99663646619745
OBM,6.0,244.7054936359258,1468.2329618155547,105.57119004999123,20.996732550014034
OBM,9.0,106.03157537846381,954.2841784061743,105.5713112229864,20.99677849937564
OBM,9.0,15.636559483824016,140.72903535441614,105.57134923697677,20.996847336839505
OBM,9.0,61.774730588140066,555.9725752932605,105.5712769592015,20.99688207678355
OBM,9.0,31.0704945885899,279.6344512973091,105.57153202858836,20.996904501559715
OBM,9.0,12.369765408705902,111.32788867835312,105.57111055675226,20.99690779039462
OBM,9.0,69.4987408661646,625.4886677954813,105.57140474875169,20.99690806996334
OBM,9.0,37.92179392977337,341.2961453679603,105.57133493031841,20.996909364169067
OBM,9.0,72.670949531786,654.0385457860739,105.57113506006752,20.99696196423037
OBM,9.0,57.43191424972501,516.8872282475251,105.57116949810411,20.996994059144594
OBM,9.0,41.38517014750856,372.46653132757706,105.57124853348105,20.997014776411827
OBM,9.0,69.83644583063472,628.5280124757124,105.57120316954887,20.99705547462973
OBM,9.0,174.70105166168156,1572.309464955134,105.57175106966281,20.99710223779637
OBM,9.0,85.11304576318031,766.0174118686227,105.57114580187177,20.9970825826982
OBM,9.0,92.02893553038098,828.2604197734288,105.57129408657778,20.997089163941133
OBM,9.0,23.735542119105915,213.61987907195322,105.57169430061768,20.997158663812588
OBM,4.5,40.509159549703384,182.29121797366523,105.56870241354636,20.99466157935807
OBM,4.5,4.638411250931355,20.8728506291911,105.56891276793476,20.99472966771269
OBM,4.5,27.16684069623479,122.25078313305656,105.56865210988883,20.994691938392215
OBM,4.5,66.05518276757638,297.24832245409374,105.56875142019103,20.994706673240888
OBM,4.5,47.872796138760734,215.4275826244233,105.56894739336326,20.994781502294966
OBM,4.5,43.385374718932795,195.23418623519757,105.56882242437418,20.994796351228164
OBM,4.5,135.69738968384115,610.6382535772852,105.56874663683436,20.99482863011463
OBM,4.5,77.21769588427195,347.47963147922377,105.5690169012226,20.99486107318864
OBM,4.5,159.0268227336202,715.620702301291,105.56886476389225,20.99489731371763
OBM,4.5,91.45881398041868,411.56466291188406,105.56876669059498,20.994933290758695
OBM,4.5,37.09749558114031,166.9387301151314,105.56866109135989,20.994935559222228
OBM,4.5,41.78242309408908,188.02090392340088,105.56903872935695,20.9949441838315
OBM,4.5,3.31087284140175,14.898927786307874,105.56920285046967,20.99496766829008
OBM,4.5,44.280074566435914,199.26033554896162,105.56890231188692,20.994960848354133
OBM,4.5,52.01520041125314,234.06840185063913,105.5686998314001,20.99500563113764
OBM,4.5,66.1876474201294,297.8444133905823,105.56892576698056,20.995009414775147
OBM,4.5,30.864948196369426,138.89226688366242,105.56936939712307,20.995122258823287
OBM,4.5,29.644248097629596,133.39911643933317,105.56942374739712,20.995235638178553
OBM,4.5,41.897342269984065,188.5380402149283,105.56920658542461,20.995010047950814
OBM,4.5,68.78740162485403,309.54330731184314,105.5687860028948,20.995041341428806
OBM,4.5,68.67770752101353,309.0496838445609,105.56928192550298,20.99505931057887
OBM,4.5,85.14441948743018,383.14988769343586,105.56892025004011,20.995082532600215
OBM,4.5,25.76983933653412,115.96427701440354,105.56925873048813,20.995115223467483
OBM,4.5,17.90136486627402,80.55614189823308,105.56878369074671,20.995119527202622
OBM,4.5,39.319816149111496,176.93917267100173,105.56884377825808,20.995134192105052
OBM,4.5,90.74840255017912,408.36781147580604,105.56894977744075,20.995143672342884
OBM,4.5,53.28820255973825,239.79691151882213,105.56921610469662,20.995159567046635
OBM,4.5,90.26531391310343,406.19391260896543,105.56931549802314,20.995167207066782
OBM,4.5,50.217654531694876,225.97944539262693,105.5688301905664,20.995209689230588
OBM,4.5,50.152396451713216,225.68578403270948,105.56900938651371,20.995210124116127
OBM,4.5,115.1802880046342,518.3112960208539,105.5692867065136,20.99524625158749
OBM,4.5,119.26096888980437,536.6743600041196,105.56889586487998,20.995260145581362
OBM,4.5,44.160454048490244,198.7220432182061,105.56900745836258,20.995262450439476
OBM,4.5,23.805328198007036,107.12397689103166,105.56893359070861,20.99529704098752
OBM,4.5,46.897037330513534,211.0366679873109,105.56876370155521,20.995308909330983
OBM,4.5,84.27300647292442,379.2285291281599,105.56888576693791,20.99535624085317
OBM,4.5,104.46935415690949,470.1120937060927,105.56896998472028,20.995368756695537
OBM,4.5,27.66036977024291,124.47166396609309,105.56922358772287,20.995458832654062
OBM,4.5,56.07422113092554,252.33399508916492,105.5693682041982,20.9952994029176
OBM,4.5,18.969684352928574,85.36357958817858,105.56948959928343,20.995303307398963
OBM,4.5,72.34616041803883,325.55772188117476,105.56940632871232,20.995351281184586
OBM,4.5,102.82247346250949,462.7011305812927,105.56957220616327,20.99535788592525
OBM,4.5,21.467440287114187,96.60348129201384,105.56933696010161,20.995470363787952
OBM,4.5,95.05546931063084,427.7496118978388,105.569170498809,20.995472418475643
OBM,4.5,41.525752970807105,186.86588836863197,105.5692685722021,20.995474163369998
OBM,4.5,33.13257751981791,149.0965988391806,105.56932044187582,20.995517078889673
OBM,4.5,53.00957540235317,238.54308931058927,105.5689804265457,20.99555621445757
OBM,4.5,46.11369182016416,207.51161319073873,105.56929569541268,20.995581115889067
OBM,4.5,179.59208461123293,808.1643807505482,105.5692070139864,20.99559391489757
OBM,4.5,97.53973663100385,438.9288148395173,105.56888029998929,20.995589900021198
