xy_id,x_from_sw_m,y_from_sw_m,terrain_msl_m,topo_burn_top_msl_m,powerline_kind_in_xy,powerline_line_height_agl_m,powerline_line_base_msl_m,powerline_line_effective_base_msl_m,powerline_line_top_msl_m,powerline_pole_height_agl_m,powerline_pole_base_msl_m,powerline_pole_effective_base_msl_m,powerline_pole_top_msl_m
11579,5425.0,1175.0,6.339123249053955,10.0,line+pole,35.0,38.839123249053955,38.839123249053955,43.839123249053955,35.0,6.339123249053955,10.0,41.339123249053955
11580,5425.0,1225.0,7.492415904998779,10.0,line,35.0,39.99241590499878,39.99241590499878,44.99241590499878,0.0,7.492415904998779,10.0,7.492415904998779
11581,5425.0,1275.0,8.883341789245605,10.0,line,35.0,41.383341789245605,41.383341789245605,46.383341789245605,0.0,8.883341789245605,10.0,8.883341789245605
11582,5425.0,1325.0,9.478497505187988,10.0,line+pole,35.0,41.97849750518799,41.97849750518799,46.97849750518799,35.0,9.478497505187988,10.0,44.47849750518799
11583,5425.0,1375.0,12.083918571472168,15.0,line+pole,35.0,44.58391857147217,44.58391857147217,49.58391857147217,35.0,12.083918571472168,15.0,47.08391857147217
11584,5425.0,1425.0,15.18405532836914,20.0,line,35.0,47.68405532836914,47.68405532836914,52.68405532836914,0.0,15.18405532836914,20.0,15.18405532836914
11594,5425.0,1925.0,13.276086807250977,15.0,line,35.0,45.77608680725098,45.77608680725098,50.77608680725098,0.0,13.276086807250977,15.0,13.276086807250977
11595,5425.0,1975.0,13.786836624145508,15.0,line,35.0,46.28683662414551,46.28683662414551,51.28683662414551,0.0,13.786836624145508,15.0,13.786836624145508
11596,5425.0,2025.0,13.20063304901123,15.0,line,35.0,45.70063304901123,45.70063304901123,50.70063304901123,0.0,13.20063304901123,15.0,13.20063304901123
11597,5425.0,2075.0,11.871491432189941,15.0,line+pole,35.0,44.37149143218994,44.37149143218994,49.37149143218994,35.0,11.871491432189941,15.0,46.87149143218994
11598,5425.0,2125.0,5.0,5.0,line,35.0,37.5,37.5,42.5,0.0,5.0,5.0,5.0
11599,5425.0,2175.0,6.489779949188232,10.0,line,35.0,38.98977994918823,38.98977994918823,43.98977994918823,0.0,6.489779949188232,10.0,6.489779949188232
11600,5425.0,2225.0,8.071402549743652,10.0,line+pole,35.0,40.57140254974365,40.57140254974365,45.57140254974365,35.0,8.071402549743652,10.0,43.07140254974365
11601,5425.0,2275.0,8.292685508728027,10.0,line,35.0,40.79268550872803,40.79268550872803,45.79268550872803,0.0,8.292685508728027,10.0,8.292685508728027
11602,5425.0,2325.0,7.965708255767822,10.0,line,35.0,40.46570825576782,40.46570825576782,45.46570825576782,0.0,7.965708255767822,10.0,7.965708255767822
11603,5425.0,2375.0,7.728368282318115,10.0,line,35.0,40.228368282318115,40.228368282318115,45.228368282318115,0.0,7.728368282318115,10.0,7.728368282318115
11604,5425.0,2425.0,7.930176258087158,10.0,line,35.0,40.43017625808716,40.43017625808716,45.43017625808716,0.0,7.930176258087158,10.0,7.930176258087158
11686,5475.0,1175.0,6.517930030822754,10.0,line,35.0,39.017930030822754,39.017930030822754,44.017930030822754,0.0,6.517930030822754,10.0,6.517930030822754
11687,5475.0,1225.0,5.815491199493408,10.0,line,35.0,38.31549119949341,38.31549119949341,43.31549119949341,0.0,5.815491199493408,10.0,5.815491199493408
11688,5475.0,1275.0,9.209399223327637,10.0,line,35.0,41.70939922332764,41.70939922332764,46.70939922332764,0.0,9.209399223327637,10.0,9.209399223327637
11689,5475.0,1325.0,11.943803787231445,15.0,line+pole,35.0,44.443803787231445,44.443803787231445,49.443803787231445,35.0,11.943803787231445,15.0,46.943803787231445
11690,5475.0,1375.0,14.295750617980957,15.0,line,35.0,46.79575061798096,46.79575061798096,51.79575061798096,0.0,14.295750617980957,15.0,14.295750617980957
11703,5475.0,2025.0,6.0,10.0,line,35.0,38.5,38.5,43.5,0.0,6.0,10.0,6.0
11704,5475.0,2075.0,9.842133522033691,10.0,line+pole,35.0,42.34213352203369,42.34213352203369,47.34213352203369,35.0,9.842133522033691,10.0,44.84213352203369
11705,5475.0,2125.0,5.0,5.0,line,35.0,37.5,37.5,42.5,0.0,5.0,5.0,5.0
11706,5475.0,2175.0,5.0,5.0,line,35.0,37.5,37.5,42.5,0.0,5.0,5.0,5.0
