xy_id,ix,iy,iz,x_from_sw_m,y_from_sw_m,z_center_msl_m,z_bottom_msl_m,z_top_msl_m,terrain_msl_m,powerline_kind_in_xy,powerline_height_reference_used,topo_burn_top_msl_m,powerline_line_height_agl_m,powerline_line_base_msl_m,powerline_line_effective_base_msl_m,powerline_line_top_msl_m,powerline_pole_height_agl_m,powerline_pole_base_msl_m,powerline_pole_effective_base_msl_m,powerline_pole_top_msl_m,z_plot_bottom_msl_m,z_plot_top_msl_m,powerline_plot_kind,powerline_plot_height_agl_m,gx,gy,gz,burn_display_class,_use_true_xy_cell_size,plot_burn_powerline,plot_burn_building,plot_burn_topo,plot_burn_any,z_plot_bottom_agl_m,z_plot_top_agl_m
10477,97,98,3,4875.0,4925.0,17.5,15.0,20.0,12.289563179016113,line+pole,AGL,15.0,35.0,44.78956317901611,44.78956317901611,49.78956317901611,35.0,12.289563179016113,15.0,47.28956317901611,15.0,20.0,pole/tower column,35.0,97,98,3,powerline,True,True,False,False,True,2.7104368209838867,7.710436820983887
10477,97,98,4,4875.0,4925.0,22.5,20.0,25.0,12.289563179016113,line+pole,AGL,15.0,35.0,44.78956317901611,44.78956317901611,49.78956317901611,35.0,12.289563179016113,15.0,47.28956317901611,20.0,25.0,pole/tower column,35.0,97,98,4,powerline,True,True,False,False,True,7.710436820983887,12.710436820983887
10477,97,98,5,4875.0,4925.0,27.5,25.0,30.0,12.289563179016113,line+pole,AGL,15.0,35.0,44.78956317901611,44.78956317901611,49.78956317901611,35.0,12.289563179016113,15.0,47.28956317901611,25.0,30.0,pole/tower column,35.0,97,98,5,powerline,True,True,False,False,True,12.710436820983887,17.710436820983887
10477,97,98,6,4875.0,4925.0,32.5,30.0,35.0,12.289563179016113,line+pole,AGL,15.0,35.0,44.78956317901611,44.78956317901611,49.78956317901611,35.0,12.289563179016113,15.0,47.28956317901611,30.0,35.0,pole/tower column,35.0,97,98,6,powerline,True,True,False,False,True,17.710436820983887,22.710436820983887
10477,97,98,7,4875.0,4925.0,37.5,35.0,40.0,12.289563179016113,line+pole,AGL,15.0,35.0,44.78956317901611,44.78956317901611,49.78956317901611,35.0,12.289563179016113,15.0,47.28956317901611,35.0,40.0,pole/tower column,35.0,97,98,7,powerline,True,True,False,False,True,22.710436820983887,27.710436820983887
10477,97,98,8,4875.0,4925.0,42.5,40.0,45.0,12.289563179016113,line+pole,AGL,15.0,35.0,44.78956317901611,44.78956317901611,49.78956317901611,35.0,12.289563179016113,15.0,47.28956317901611,40.0,45.0,pole/tower column,35.0,97,98,8,powerline,True,True,False,False,True,27.710436820983887,32.71043682098389
10477,97,98,9,4875.0,4925.0,47.5,45.0,50.0,12.289563179016113,line+pole,AGL,15.0,35.0,44.78956317901611,44.78956317901611,49.78956317901611,35.0,12.289563179016113,15.0,47.28956317901611,45.0,47.28956317901611,pole/tower column,35.0,97,98,9,powerline,True,True,False,False,True,32.71043682098389,35.0
10508,98,22,3,4925.0,1125.0,17.5,15.0,20.0,13.763103485107422,line+pole,AGL,15.0,35.0,46.26310348510742,46.26310348510742,51.26310348510742,35.0,13.763103485107422,15.0,48.76310348510742,15.0,20.0,pole/tower column,35.0,98,22,3,powerline,True,True,False,False,True,1.2368965148925781,6.236896514892578
10508,98,22,4,4925.0,1125.0,22.5,20.0,25.0,13.763103485107422,line+pole,AGL,15.0,35.0,46.26310348510742,46.26310348510742,51.26310348510742,35.0,13.763103485107422,15.0,48.76310348510742,20.0,25.0,pole/tower column,35.0,98,22,4,powerline,True,True,False,False,True,6.236896514892578,11.236896514892578
10508,98,22,5,4925.0,1125.0,27.5,25.0,30.0,13.763103485107422,line+pole,AGL,15.0,35.0,46.26310348510742,46.26310348510742,51.26310348510742,35.0,13.763103485107422,15.0,48.76310348510742,25.0,30.0,pole/tower column,35.0,98,22,5,powerline,True,True,False,False,True,11.236896514892578,16.236896514892578
10508,98,22,6,4925.0,1125.0,32.5,30.0,35.0,13.763103485107422,line+pole,AGL,15.0,35.0,46.26310348510742,46.26310348510742,51.26310348510742,35.0,13.763103485107422,15.0,48.76310348510742,30.0,35.0,pole/tower column,35.0,98,22,6,powerline,True,True,False,False,True,16.236896514892578,21.236896514892578
10508,98,22,7,4925.0,1125.0,37.5,35.0,40.0,13.763103485107422,line+pole,AGL,15.0,35.0,46.26310348510742,46.26310348510742,51.26310348510742,35.0,13.763103485107422,15.0,48.76310348510742,35.0,40.0,pole/tower column,35.0,98,22,7,powerline,True,True,False,False,True,21.236896514892578,26.236896514892578
10508,98,22,8,4925.0,1125.0,42.5,40.0,45.0,13.763103485107422,line+pole,AGL,15.0,35.0,46.26310348510742,46.26310348510742,51.26310348510742,35.0,13.763103485107422,15.0,48.76310348510742,40.0,45.0,pole/tower column,35.0,98,22,8,powerline,True,True,False,False,True,26.236896514892578,31.236896514892578
10508,98,22,9,4925.0,1125.0,47.5,45.0,50.0,13.763103485107422,line+pole,AGL,15.0,35.0,46.26310348510742,46.26310348510742,51.26310348510742,35.0,13.763103485107422,15.0,48.76310348510742,45.0,48.76310348510742,pole/tower column,35.0,98,22,9,powerline,True,True,False,False,True,31.236896514892578,35.0
10509,98,23,4,4925.0,1175.0,22.5,20.0,25.0,15.03961181640625,line+pole,AGL,20.0,35.0,47.53961181640625,47.53961181640625,52.53961181640625,35.0,15.03961181640625,20.0,50.03961181640625,20.0,25.0,pole/tower column,35.0,98,23,4,powerline,True,True,False,False,True,4.96038818359375,9.96038818359375
10509,98,23,5,4925.0,1175.0,27.5,25.0,30.0,15.03961181640625,line+pole,AGL,20.0,35.0,47.53961181640625,47.53961181640625,52.53961181640625,35.0,15.03961181640625,20.0,50.03961181640625,25.0,30.0,pole/tower column,35.0,98,23,5,powerline,True,True,False,False,True,9.96038818359375,14.96038818359375
10509,98,23,6,4925.0,1175.0,32.5,30.0,35.0,15.03961181640625,line+pole,AGL,20.0,35.0,47.53961181640625,47.53961181640625,52.53961181640625,35.0,15.03961181640625,20.0,50.03961181640625,30.0,35.0,pole/tower column,35.0,98,23,6,powerline,True,True,False,False,True,14.96038818359375,19.96038818359375
10509,98,23,7,4925.0,1175.0,37.5,35.0,40.0,15.03961181640625,line+pole,AGL,20.0,35.0,47.53961181640625,47.53961181640625,52.53961181640625,35.0,15.03961181640625,20.0,50.03961181640625,35.0,40.0,pole/tower column,35.0,98,23,7,powerline,True,True,False,False,True,19.96038818359375,24.96038818359375
10509,98,23,8,4925.0,1175.0,42.5,40.0,45.0,15.03961181640625,line+pole,AGL,20.0,35.0,47.53961181640625,47.53961181640625,52.53961181640625,35.0,15.03961181640625,20.0,50.03961181640625,40.0,45.0,pole/tower column,35.0,98,23,8,powerline,True,True,False,False,True,24.96038818359375,29.96038818359375
10509,98,23,9,4925.0,1175.0,47.5,45.0,50.0,15.03961181640625,line+pole,AGL,20.0,35.0,47.53961181640625,47.53961181640625,52.53961181640625,35.0,15.03961181640625,20.0,50.03961181640625,45.0,50.0,pole/tower column,35.0,98,23,9,powerline,True,True,False,False,True,29.96038818359375,34.96038818359375
10509,98,23,10,4925.0,1175.0,52.5,50.0,55.0,15.03961181640625,line+pole,AGL,20.0,35.0,47.53961181640625,47.53961181640625,52.53961181640625,35.0,15.03961181640625,20.0,50.03961181640625,50.0,50.03961181640625,pole/tower column,35.0,98,23,10,powerline,True,True,False,False,True,34.96038818359375,35.0
10584,98,98,2,4925.0,4925.0,12.5,10.0,15.0,9.463964462280273,line+pole,AGL,10.0,35.0,41.96396446228027,41.96396446228027,46.96396446228027,35.0,9.463964462280273,10.0,44.46396446228027,10.0,15.0,pole/tower column,35.0,98,98,2,powerline,True,True,False,False,True,0.5360355377197266,5.536035537719727
10584,98,98,3,4925.0,4925.0,17.5,15.0,20.0,9.463964462280273,line+pole,AGL,10.0,35.0,41.96396446228027,41.96396446228027,46.96396446228027,35.0,9.463964462280273,10.0,44.46396446228027,15.0,20.0,pole/tower column,35.0,98,98,3,powerline,True,True,False,False,True,5.536035537719727,10.536035537719727
10584,98,98,4,4925.0,4925.0,22.5,20.0,25.0,9.463964462280273,line+pole,AGL,10.0,35.0,41.96396446228027,41.96396446228027,46.96396446228027,35.0,9.463964462280273,10.0,44.46396446228027,20.0,25.0,pole/tower column,35.0,98,98,4,powerline,True,True,False,False,True,10.536035537719727,15.536035537719727
10584,98,98,5,4925.0,4925.0,27.5,25.0,30.0,9.463964462280273,line+pole,AGL,10.0,35.0,41.96396446228027,41.96396446228027,46.96396446228027,35.0,9.463964462280273,10.0,44.46396446228027,25.0,30.0,pole/tower column,35.0,98,98,5,powerline,True,True,False,False,True,15.536035537719727,20.536035537719727
10584,98,98,6,4925.0,4925.0,32.5,30.0,35.0,9.463964462280273,line+pole,AGL,10.0,35.0,41.96396446228027,41.96396446228027,46.96396446228027,35.0,9.463964462280273,10.0,44.46396446228027,30.0,35.0,pole/tower column,35.0,98,98,6,powerline,True,True,False,False,True,20.536035537719727,25.536035537719727
10584,98,98,7,4925.0,4925.0,37.5,35.0,40.0,9.463964462280273,line+pole,AGL,10.0,35.0,41.96396446228027,41.96396446228027,46.96396446228027,35.0,9.463964462280273,10.0,44.46396446228027,35.0,40.0,pole/tower column,35.0,98,98,7,powerline,True,True,False,False,True,25.536035537719727,30.536035537719727
10584,98,98,8,4925.0,4925.0,42.5,40.0,45.0,9.463964462280273,line+pole,AGL,10.0,35.0,41.96396446228027,41.96396446228027,46.96396446228027,35.0,9.463964462280273,10.0,44.46396446228027,40.0,44.46396446228027,pole/tower column,35.0,98,98,8,powerline,True,True,False,False,True,30.536035537719727,35.0
10615,99,22,3,4975.0,1125.0,17.5,15.0,20.0,12.86701488494873,line+pole,AGL,15.0,35.0,45.36701488494873,45.36701488494873,50.36701488494873,35.0,12.86701488494873,15.0,47.86701488494873,15.0,20.0,pole/tower column,35.0,99,22,3,powerline,True,True,False,False,True,2.1329851150512695,7.1329851150512695
10615,99,22,4,4975.0,1125.0,22.5,20.0,25.0,12.86701488494873,line+pole,AGL,15.0,35.0,45.36701488494873,45.36701488494873,50.36701488494873,35.0,12.86701488494873,15.0,47.86701488494873,20.0,25.0,pole/tower column,35.0,99,22,4,powerline,True,True,False,False,True,7.1329851150512695,12.13298511505127
10615,99,22,5,4975.0,1125.0,27.5,25.0,30.0,12.86701488494873,line+pole,AGL,15.0,35.0,45.36701488494873,45.36701488494873,50.36701488494873,35.0,12.86701488494873,15.0,47.86701488494873,25.0,30.0,pole/tower column,35.0,99,22,5,powerline,True,True,False,False,True,12.13298511505127,17.13298511505127
10615,99,22,6,4975.0,1125.0,32.5,30.0,35.0,12.86701488494873,line+pole,AGL,15.0,35.0,45.36701488494873,45.36701488494873,50.36701488494873,35.0,12.86701488494873,15.0,47.86701488494873,30.0,35.0,pole/tower column,35.0,99,22,6,powerline,True,True,False,False,True,17.13298511505127,22.13298511505127
10615,99,22,7,4975.0,1125.0,37.5,35.0,40.0,12.86701488494873,line+pole,AGL,15.0,35.0,45.36701488494873,45.36701488494873,50.36701488494873,35.0,12.86701488494873,15.0,47.86701488494873,35.0,40.0,pole/tower column,35.0,99,22,7,powerline,True,True,False,False,True,22.13298511505127,27.13298511505127
10615,99,22,8,4975.0,1125.0,42.5,40.0,45.0,12.86701488494873,line+pole,AGL,15.0,35.0,45.36701488494873,45.36701488494873,50.36701488494873,35.0,12.86701488494873,15.0,47.86701488494873,40.0,45.0,pole/tower column,35.0,99,22,8,powerline,True,True,False,False,True,27.13298511505127,32.13298511505127
10615,99,22,9,4975.0,1125.0,47.5,45.0,50.0,12.86701488494873,line+pole,AGL,15.0,35.0,45.36701488494873,45.36701488494873,50.36701488494873,35.0,12.86701488494873,15.0,47.86701488494873,45.0,47.86701488494873,pole/tower column,35.0,99,22,9,powerline,True,True,False,False,True,32.13298511505127,35.0
10616,99,23,3,4975.0,1175.0,17.5,15.0,20.0,13.540589332580566,line+pole,AGL,15.0,35.0,46.040589332580566,46.040589332580566,51.040589332580566,35.0,13.540589332580566,15.0,48.540589332580566,15.0,20.0,pole/tower column,35.0,99,23,3,powerline,True,True,False,False,True,1.4594106674194336,6.459410667419434
10616,99,23,4,4975.0,1175.0,22.5,20.0,25.0,13.540589332580566,line+pole,AGL,15.0,35.0,46.040589332580566,46.040589332580566,51.040589332580566,35.0,13.540589332580566,15.0,48.540589332580566,20.0,25.0,pole/tower column,35.0,99,23,4,powerline,True,True,False,False,True,6.459410667419434,11.459410667419434
10616,99,23,5,4975.0,1175.0,27.5,25.0,30.0,13.540589332580566,line+pole,AGL,15.0,35.0,46.040589332580566,46.040589332580566,51.040589332580566,35.0,13.540589332580566,15.0,48.540589332580566,25.0,30.0,pole/tower column,35.0,99,23,5,powerline,True,True,False,False,True,11.459410667419434,16.459410667419434
10616,99,23,6,4975.0,1175.0,32.5,30.0,35.0,13.540589332580566,line+pole,AGL,15.0,35.0,46.040589332580566,46.040589332580566,51.040589332580566,35.0,13.540589332580566,15.0,48.540589332580566,30.0,35.0,pole/tower column,35.0,99,23,6,powerline,True,True,False,False,True,16.459410667419434,21.459410667419434
10616,99,23,7,4975.0,1175.0,37.5,35.0,40.0,13.540589332580566,line+pole,AGL,15.0,35.0,46.040589332580566,46.040589332580566,51.040589332580566,35.0,13.540589332580566,15.0,48.540589332580566,35.0,40.0,pole/tower column,35.0,99,23,7,powerline,True,True,False,False,True,21.459410667419434,26.459410667419434
10616,99,23,8,4975.0,1175.0,42.5,40.0,45.0,13.540589332580566,line+pole,AGL,15.0,35.0,46.040589332580566,46.040589332580566,51.040589332580566,35.0,13.540589332580566,15.0,48.540589332580566,40.0,45.0,pole/tower column,35.0,99,23,8,powerline,True,True,False,False,True,26.459410667419434,31.459410667419434
10616,99,23,9,4975.0,1175.0,47.5,45.0,50.0,13.540589332580566,line+pole,AGL,15.0,35.0,46.040589332580566,46.040589332580566,51.040589332580566,35.0,13.540589332580566,15.0,48.540589332580566,45.0,48.540589332580566,pole/tower column,35.0,99,23,9,powerline,True,True,False,False,True,31.459410667419434,35.0
10902,101,95,3,5075.0,4775.0,17.5,15.0,20.0,11.38489818572998,line+pole,AGL,15.0,35.0,43.88489818572998,43.88489818572998,48.88489818572998,35.0,11.38489818572998,15.0,46.38489818572998,15.0,20.0,pole/tower column,35.0,101,95,3,powerline,True,True,False,False,True,3.6151018142700195,8.61510181427002
10902,101,95,4,5075.0,4775.0,22.5,20.0,25.0,11.38489818572998,line+pole,AGL,15.0,35.0,43.88489818572998,43.88489818572998,48.88489818572998,35.0,11.38489818572998,15.0,46.38489818572998,20.0,25.0,pole/tower column,35.0,101,95,4,powerline,True,True,False,False,True,8.61510181427002,13.61510181427002
10902,101,95,5,5075.0,4775.0,27.5,25.0,30.0,11.38489818572998,line+pole,AGL,15.0,35.0,43.88489818572998,43.88489818572998,48.88489818572998,35.0,11.38489818572998,15.0,46.38489818572998,25.0,30.0,pole/tower column,35.0,101,95,5,powerline,True,True,False,False,True,13.61510181427002,18.61510181427002
10902,101,95,6,5075.0,4775.0,32.5,30.0,35.0,11.38489818572998,line+pole,AGL,15.0,35.0,43.88489818572998,43.88489818572998,48.88489818572998,35.0,11.38489818572998,15.0,46.38489818572998,30.0,35.0,pole/tower column,35.0,101,95,6,powerline,True,True,False,False,True,18.61510181427002,23.61510181427002
10902,101,95,7,5075.0,4775.0,37.5,35.0,40.0,11.38489818572998,line+pole,AGL,15.0,35.0,43.88489818572998,43.88489818572998,48.88489818572998,35.0,11.38489818572998,15.0,46.38489818572998,35.0,40.0,pole/tower column,35.0,101,95,7,powerline,True,True,False,False,True,23.61510181427002,28.61510181427002
10902,101,95,8,5075.0,4775.0,42.5,40.0,45.0,11.38489818572998,line+pole,AGL,15.0,35.0,43.88489818572998,43.88489818572998,48.88489818572998,35.0,11.38489818572998,15.0,46.38489818572998,40.0,45.0,pole/tower column,35.0,101,95,8,powerline,True,True,False,False,True,28.61510181427002,33.61510181427002
10902,101,95,9,5075.0,4775.0,47.5,45.0,50.0,11.38489818572998,line+pole,AGL,15.0,35.0,43.88489818572998,43.88489818572998,48.88489818572998,35.0,11.38489818572998,15.0,46.38489818572998,45.0,46.38489818572998,pole/tower column,35.0,101,95,9,powerline,True,True,False,False,True,33.61510181427002,35.0
10936,102,22,3,5125.0,1125.0,17.5,15.0,20.0,12.342008590698242,line+pole,AGL,15.0,35.0,44.84200859069824,44.84200859069824,49.84200859069824,35.0,12.342008590698242,15.0,47.34200859069824,15.0,20.0,pole/tower column,35.0,102,22,3,powerline,True,True,False,False,True,2.657991409301758,7.657991409301758
10936,102,22,4,5125.0,1125.0,22.5,20.0,25.0,12.342008590698242,line+pole,AGL,15.0,35.0,44.84200859069824,44.84200859069824,49.84200859069824,35.0,12.342008590698242,15.0,47.34200859069824,20.0,25.0,pole/tower column,35.0,102,22,4,powerline,True,True,False,False,True,7.657991409301758,12.657991409301758
10936,102,22,5,5125.0,1125.0,27.5,25.0,30.0,12.342008590698242,line+pole,AGL,15.0,35.0,44.84200859069824,44.84200859069824,49.84200859069824,35.0,12.342008590698242,15.0,47.34200859069824,25.0,30.0,pole/tower column,35.0,102,22,5,powerline,True,True,False,False,True,12.657991409301758,17.657991409301758
10936,102,22,6,5125.0,1125.0,32.5,30.0,35.0,12.342008590698242,line+pole,AGL,15.0,35.0,44.84200859069824,44.84200859069824,49.84200859069824,35.0,12.342008590698242,15.0,47.34200859069824,30.0,35.0,pole/tower column,35.0,102,22,6,powerline,True,True,False,False,True,17.657991409301758,22.657991409301758
10936,102,22,7,5125.0,1125.0,37.5,35.0,40.0,12.342008590698242,line+pole,AGL,15.0,35.0,44.84200859069824,44.84200859069824,49.84200859069824,35.0,12.342008590698242,15.0,47.34200859069824,35.0,40.0,pole/tower column,35.0,102,22,7,powerline,True,True,False,False,True,22.657991409301758,27.657991409301758
10936,102,22,8,5125.0,1125.0,42.5,40.0,45.0,12.342008590698242,line+pole,AGL,15.0,35.0,44.84200859069824,44.84200859069824,49.84200859069824,35.0,12.342008590698242,15.0,47.34200859069824,40.0,45.0,pole/tower column,35.0,102,22,8,powerline,True,True,False,False,True,27.657991409301758,32.65799140930176
10936,102,22,9,5125.0,1125.0,47.5,45.0,50.0,12.342008590698242,line+pole,AGL,15.0,35.0,44.84200859069824,44.84200859069824,49.84200859069824,35.0,12.342008590698242,15.0,47.34200859069824,45.0,47.34200859069824,pole/tower column,35.0,102,22,9,powerline,True,True,False,False,True,32.65799140930176,35.0
10937,102,23,3,5125.0,1175.0,17.5,15.0,20.0,11.627152442932129,line+pole,AGL,15.0,35.0,44.12715244293213,44.12715244293213,49.12715244293213,35.0,11.627152442932129,15.0,46.62715244293213,15.0,20.0,pole/tower column,35.0,102,23,3,powerline,True,True,False,False,True,3.372847557067871,8.372847557067871
10937,102,23,4,5125.0,1175.0,22.5,20.0,25.0,11.627152442932129,line+pole,AGL,15.0,35.0,44.12715244293213,44.12715244293213,49.12715244293213,35.0,11.627152442932129,15.0,46.62715244293213,20.0,25.0,pole/tower column,35.0,102,23,4,powerline,True,True,False,False,True,8.372847557067871,13.372847557067871
10937,102,23,5,5125.0,1175.0,27.5,25.0,30.0,11.627152442932129,line+pole,AGL,15.0,35.0,44.12715244293213,44.12715244293213,49.12715244293213,35.0,11.627152442932129,15.0,46.62715244293213,25.0,30.0,pole/tower column,35.0,102,23,5,powerline,True,True,False,False,True,13.372847557067871,18.37284755706787
10937,102,23,6,5125.0,1175.0,32.5,30.0,35.0,11.627152442932129,line+pole,AGL,15.0,35.0,44.12715244293213,44.12715244293213,49.12715244293213,35.0,11.627152442932129,15.0,46.62715244293213,30.0,35.0,pole/tower column,35.0,102,23,6,powerline,True,True,False,False,True,18.37284755706787,23.37284755706787
10937,102,23,7,5125.0,1175.0,37.5,35.0,40.0,11.627152442932129,line+pole,AGL,15.0,35.0,44.12715244293213,44.12715244293213,49.12715244293213,35.0,11.627152442932129,15.0,46.62715244293213,35.0,40.0,pole/tower column,35.0,102,23,7,powerline,True,True,False,False,True,23.37284755706787,28.37284755706787
10937,102,23,8,5125.0,1175.0,42.5,40.0,45.0,11.627152442932129,line+pole,AGL,15.0,35.0,44.12715244293213,44.12715244293213,49.12715244293213,35.0,11.627152442932129,15.0,46.62715244293213,40.0,45.0,pole/tower column,35.0,102,23,8,powerline,True,True,False,False,True,28.37284755706787,33.37284755706787
10937,102,23,9,5125.0,1175.0,47.5,45.0,50.0,11.627152442932129,line+pole,AGL,15.0,35.0,44.12715244293213,44.12715244293213,49.12715244293213,35.0,11.627152442932129,15.0,46.62715244293213,45.0,46.62715244293213,pole/tower column,35.0,102,23,9,powerline,True,True,False,False,True,33.37284755706787,35.0
11190,104,62,2,5225.0,3125.0,12.5,10.0,15.0,8.07844066619873,line+pole,AGL,10.0,35.0,40.57844066619873,40.57844066619873,45.57844066619873,35.0,8.07844066619873,10.0,43.07844066619873,10.0,15.0,pole/tower column,35.0,104,62,2,powerline,True,True,False,False,True,1.9215593338012695,6.9215593338012695
11190,104,62,3,5225.0,3125.0,17.5,15.0,20.0,8.07844066619873,line+pole,AGL,10.0,35.0,40.57844066619873,40.57844066619873,45.57844066619873,35.0,8.07844066619873,10.0,43.07844066619873,15.0,20.0,pole/tower column,35.0,104,62,3,powerline,True,True,False,False,True,6.9215593338012695,11.92155933380127
11190,104,62,4,5225.0,3125.0,22.5,20.0,25.0,8.07844066619873,line+pole,AGL,10.0,35.0,40.57844066619873,40.57844066619873,45.57844066619873,35.0,8.07844066619873,10.0,43.07844066619873,20.0,25.0,pole/tower column,35.0,104,62,4,powerline,True,True,False,False,True,11.92155933380127,16.92155933380127
11190,104,62,5,5225.0,3125.0,27.5,25.0,30.0,8.07844066619873,line+pole,AGL,10.0,35.0,40.57844066619873,40.57844066619873,45.57844066619873,35.0,8.07844066619873,10.0,43.07844066619873,25.0,30.0,pole/tower column,35.0,104,62,5,powerline,True,True,False,False,True,16.92155933380127,21.92155933380127
11190,104,62,6,5225.0,3125.0,32.5,30.0,35.0,8.07844066619873,line+pole,AGL,10.0,35.0,40.57844066619873,40.57844066619873,45.57844066619873,35.0,8.07844066619873,10.0,43.07844066619873,30.0,35.0,pole/tower column,35.0,104,62,6,powerline,True,True,False,False,True,21.92155933380127,26.92155933380127
11190,104,62,7,5225.0,3125.0,37.5,35.0,40.0,8.07844066619873,line+pole,AGL,10.0,35.0,40.57844066619873,40.57844066619873,45.57844066619873,35.0,8.07844066619873,10.0,43.07844066619873,35.0,40.0,pole/tower column,35.0,104,62,7,powerline,True,True,False,False,True,26.92155933380127,31.92155933380127
11190,104,62,8,5225.0,3125.0,42.5,40.0,45.0,8.07844066619873,line+pole,AGL,10.0,35.0,40.57844066619873,40.57844066619873,45.57844066619873,35.0,8.07844066619873,10.0,43.07844066619873,40.0,43.07844066619873,pole/tower column,35.0,104,62,8,powerline,True,True,False,False,True,31.92155933380127,35.0
11257,105,22,3,5275.0,1125.0,17.5,15.0,20.0,11.599743843078613,line+pole,AGL,15.0,35.0,44.09974384307861,44.09974384307861,49.09974384307861,35.0,11.599743843078613,15.0,46.59974384307861,15.0,20.0,pole/tower column,35.0,105,22,3,powerline,True,True,False,False,True,3.4002561569213867,8.400256156921387
11257,105,22,4,5275.0,1125.0,22.5,20.0,25.0,11.599743843078613,line+pole,AGL,15.0,35.0,44.09974384307861,44.09974384307861,49.09974384307861,35.0,11.599743843078613,15.0,46.59974384307861,20.0,25.0,pole/tower column,35.0,105,22,4,powerline,True,True,False,False,True,8.400256156921387,13.400256156921387
11257,105,22,5,5275.0,1125.0,27.5,25.0,30.0,11.599743843078613,line+pole,AGL,15.0,35.0,44.09974384307861,44.09974384307861,49.09974384307861,35.0,11.599743843078613,15.0,46.59974384307861,25.0,30.0,pole/tower column,35.0,105,22,5,powerline,True,True,False,False,True,13.400256156921387,18.400256156921387
11257,105,22,6,5275.0,1125.0,32.5,30.0,35.0,11.599743843078613,line+pole,AGL,15.0,35.0,44.09974384307861,44.09974384307861,49.09974384307861,35.0,11.599743843078613,15.0,46.59974384307861,30.0,35.0,pole/tower column,35.0,105,22,6,powerline,True,True,False,False,True,18.400256156921387,23.400256156921387
11257,105,22,7,5275.0,1125.0,37.5,35.0,40.0,11.599743843078613,line+pole,AGL,15.0,35.0,44.09974384307861,44.09974384307861,49.09974384307861,35.0,11.599743843078613,15.0,46.59974384307861,35.0,40.0,pole/tower column,35.0,105,22,7,powerline,True,True,False,False,True,23.400256156921387,28.400256156921387
11257,105,22,8,5275.0,1125.0,42.5,40.0,45.0,11.599743843078613,line+pole,AGL,15.0,35.0,44.09974384307861,44.09974384307861,49.09974384307861,35.0,11.599743843078613,15.0,46.59974384307861,40.0,45.0,pole/tower column,35.0,105,22,8,powerline,True,True,False,False,True,28.400256156921387,33.40025615692139
11257,105,22,9,5275.0,1125.0,47.5,45.0,50.0,11.599743843078613,line+pole,AGL,15.0,35.0,44.09974384307861,44.09974384307861,49.09974384307861,35.0,11.599743843078613,15.0,46.59974384307861,45.0,46.59974384307861,pole/tower column,35.0,105,22,9,powerline,True,True,False,False,True,33.40025615692139,35.0
11265,105,30,3,5275.0,1525.0,17.5,15.0,20.0,12.994434356689453,line+pole,AGL,15.0,35.0,45.49443435668945,45.49443435668945,50.49443435668945,35.0,12.994434356689453,15.0,47.99443435668945,15.0,20.0,pole/tower column,35.0,105,30,3,powerline,True,True,False,False,True,2.005565643310547,7.005565643310547
11265,105,30,4,5275.0,1525.0,22.5,20.0,25.0,12.994434356689453,line+pole,AGL,15.0,35.0,45.49443435668945,45.49443435668945,50.49443435668945,35.0,12.994434356689453,15.0,47.99443435668945,20.0,25.0,pole/tower column,35.0,105,30,4,powerline,True,True,False,False,True,7.005565643310547,12.005565643310547
11265,105,30,5,5275.0,1525.0,27.5,25.0,30.0,12.994434356689453,line+pole,AGL,15.0,35.0,45.49443435668945,45.49443435668945,50.49443435668945,35.0,12.994434356689453,15.0,47.99443435668945,25.0,30.0,pole/tower column,35.0,105,30,5,powerline,True,True,False,False,True,12.005565643310547,17.005565643310547
11265,105,30,6,5275.0,1525.0,32.5,30.0,35.0,12.994434356689453,line+pole,AGL,15.0,35.0,45.49443435668945,45.49443435668945,50.49443435668945,35.0,12.994434356689453,15.0,47.99443435668945,30.0,35.0,pole/tower column,35.0,105,30,6,powerline,True,True,False,False,True,17.005565643310547,22.005565643310547
11265,105,30,7,5275.0,1525.0,37.5,35.0,40.0,12.994434356689453,line+pole,AGL,15.0,35.0,45.49443435668945,45.49443435668945,50.49443435668945,35.0,12.994434356689453,15.0,47.99443435668945,35.0,40.0,pole/tower column,35.0,105,30,7,powerline,True,True,False,False,True,22.005565643310547,27.005565643310547
11265,105,30,8,5275.0,1525.0,42.5,40.0,45.0,12.994434356689453,line+pole,AGL,15.0,35.0,45.49443435668945,45.49443435668945,50.49443435668945,35.0,12.994434356689453,15.0,47.99443435668945,40.0,45.0,pole/tower column,35.0,105,30,8,powerline,True,True,False,False,True,27.005565643310547,32.00556564331055
11265,105,30,9,5275.0,1525.0,47.5,45.0,50.0,12.994434356689453,line+pole,AGL,15.0,35.0,45.49443435668945,45.49443435668945,50.49443435668945,35.0,12.994434356689453,15.0,47.99443435668945,45.0,47.99443435668945,pole/tower column,35.0,105,30,9,powerline,True,True,False,False,True,32.00556564331055,35.0
11267,105,32,3,5275.0,1625.0,17.5,15.0,20.0,11.298676490783691,line+pole,AGL,15.0,35.0,43.79867649078369,43.79867649078369,48.79867649078369,35.0,11.298676490783691,15.0,46.29867649078369,15.0,20.0,pole/tower column,35.0,105,32,3,powerline,True,True,False,False,True,3.7013235092163086,8.701323509216309
