xy_id,x_from_sw_m,y_from_sw_m,lon,lat,terrain_msl_m,building_height_input_m,building_height_reference_used,building_height_agl_m,building_base_msl_m,building_top_msl_m,z_bottom_msl_m,z_top_msl_m,z_plot_bottom_msl_m,z_plot_top_msl_m,building_count_in_xy,building_volume_m3,_fig02_true_xy_builder
7700,3575.0,5175.0,105.53723877275111,21.027409138747593,18.33639907836914,6.271512031555176,AGL,6.271512031555176,18.33639907836914,24.607911109924316,20.0,25.0,20.0,24.607911109924316,8,2068.048070253745,powerline_style_burn_mask
7700,3575.0,5175.0,105.53723877275111,21.027409138747593,18.33639907836914,6.271512031555176,AGL,6.271512031555176,18.33639907836914,24.607911109924316,15.0,20.0,18.33639907836914,20.0,8,2068.048070253745,powerline_style_burn_mask
14275,6675.0,2225.0,105.56697018986942,21.000658476311244,13.162371635437012,6.268932342529297,AGL,6.268932342529297,13.162371635437012,19.43130397796631,15.0,20.0,15.0,19.43130397796631,20,4011.8059673964217,powerline_style_burn_mask
14275,6675.0,2225.0,105.56697018986942,21.000658476311244,13.162371635437012,6.268932342529297,AGL,6.268932342529297,13.162371635437012,19.43130397796631,10.0,15.0,13.162371635437012,15.0,20,4011.8059673964217,powerline_style_burn_mask
13428,6275.0,2675.0,105.56313682529733,21.004737093196468,15.808292388916016,6.268888473510742,AGL,6.268888473510742,15.808292388916016,22.077180862426758,15.0,20.0,15.808292388916016,20.0,3,4785.01147951906,powerline_style_burn_mask
13428,6275.0,2675.0,105.56313682529733,21.004737093196468,15.808292388916016,6.268888473510742,AGL,6.268888473510742,15.808292388916016,22.077180862426758,20.0,25.0,20.0,22.077180862426758,3,4785.01147951906,powerline_style_burn_mask
11485,5375.0,1825.0,105.55444882693763,20.99708558283535,14.56555461883545,6.266160011291504,AGL,6.266160011291504,14.56555461883545,20.831714630126953,10.0,15.0,14.56555461883545,15.0,1,26477.448274442482,powerline_style_burn_mask
11483,5375.0,1725.0,105.55444549077019,20.996182060135293,17.722726821899414,6.266160011291504,AGL,6.266160011291504,17.722726821899414,23.988886833190918,15.0,20.0,17.722726821899414,20.0,1,26477.448274442482,powerline_style_burn_mask
11483,5375.0,1725.0,105.55444549077019,20.996182060135293,17.722726821899414,6.266160011291504,AGL,6.266160011291504,17.722726821899414,23.988886833190918,20.0,25.0,20.0,23.988886833190918,1,26477.448274442482,powerline_style_burn_mask
11485,5375.0,1825.0,105.55444882693763,20.99708558283535,14.56555461883545,6.266160011291504,AGL,6.266160011291504,14.56555461883545,20.831714630126953,20.0,25.0,20.0,20.831714630126953,1,26477.448274442482,powerline_style_burn_mask
11592,5425.0,1825.0,105.55492989347458,20.99708401564552,17.486324310302734,6.266160011291504,AGL,6.266160011291504,17.486324310302734,23.75248432159424,15.0,20.0,17.486324310302734,20.0,1,26477.448274442482,powerline_style_burn_mask
11592,5425.0,1825.0,105.55492989347458,20.99708401564552,17.486324310302734,6.266160011291504,AGL,6.266160011291504,17.486324310302734,23.75248432159424,20.0,25.0,20.0,23.75248432159424,1,26477.448274442482,powerline_style_burn_mask
11484,5375.0,1775.0,105.55444715883175,20.99663382149736,17.856447219848633,6.266160011291504,AGL,6.266160011291504,17.856447219848633,24.122607231140137,15.0,20.0,17.856447219848633,20.0,1,26477.448274442482,powerline_style_burn_mask
11485,5375.0,1825.0,105.55444882693763,20.99708558283535,14.56555461883545,6.266160011291504,AGL,6.266160011291504,14.56555461883545,20.831714630126953,15.0,20.0,15.0,20.0,1,26477.448274442482,powerline_style_burn_mask
11484,5375.0,1775.0,105.55444715883175,20.99663382149736,17.856447219848633,6.266160011291504,AGL,6.266160011291504,17.856447219848633,24.122607231140137,20.0,25.0,20.0,24.122607231140137,1,26477.448274442482,powerline_style_burn_mask
8259,3875.0,1025.0,105.53999082051917,20.989903764844815,15.896565437316895,6.2626495361328125,AGL,6.2626495361328125,15.896565437316895,22.159214973449707,20.0,25.0,20.0,22.159214973449707,6,1728.4889854997373,powerline_style_burn_mask
8259,3875.0,1025.0,105.53999082051917,20.989903764844815,15.896565437316895,6.2626495361328125,AGL,6.2626495361328125,15.896565437316895,22.159214973449707,15.0,20.0,15.896565437316895,20.0,6,1728.4889854997373,powerline_style_burn_mask
15041,7025.0,3075.0,105.57036691038243,21.008327142824665,10.42329216003418,6.261839389801025,AGL,6.261839389801025,10.42329216003418,16.685131549835205,10.0,15.0,10.42329216003418,15.0,18,4596.961720842227,powerline_style_burn_mask
15041,7025.0,3075.0,105.57036691038243,21.008327142824665,10.42329216003418,6.261839389801025,AGL,6.261839389801025,10.42329216003418,16.685131549835205,15.0,20.0,15.0,16.685131549835205,18,4596.961720842227,powerline_style_burn_mask
13459,6275.0,4225.0,105.56318939012928,21.018741649329737,11.506075859069824,6.261645317077637,AGL,6.261645317077637,11.506075859069824,17.76772117614746,10.0,15.0,11.506075859069824,15.0,5,8486.569863036928,powerline_style_burn_mask
13352,6225.0,4225.0,105.56270825484359,21.018743241416978,11.12364387512207,6.261645317077637,AGL,6.261645317077637,11.12364387512207,17.385289192199707,10.0,15.0,11.12364387512207,15.0,3,7475.280349685276,powerline_style_burn_mask
13459,6275.0,4225.0,105.56318939012928,21.018741649329737,11.506075859069824,6.261645317077637,AGL,6.261645317077637,11.506075859069824,17.76772117614746,15.0,20.0,15.0,17.76772117614746,5,8486.569863036928,powerline_style_burn_mask
13352,6225.0,4225.0,105.56270825484359,21.018743241416978,11.12364387512207,6.261645317077637,AGL,6.261645317077637,11.12364387512207,17.385289192199707,15.0,20.0,15.0,17.385289192199707,3,7475.280349685276,powerline_style_burn_mask
10908,5075.0,5075.0,105.55167038385025,21.026459407059157,12.252427101135254,6.261594295501709,AGL,6.261594295501709,12.252427101135254,18.514021396636963,15.0,20.0,15.0,18.514021396636963,8,2347.420862515757,powerline_style_burn_mask
10908,5075.0,5075.0,105.55167038385025,21.026459407059157,12.252427101135254,6.261594295501709,AGL,6.261594295501709,12.252427101135254,18.514021396636963,10.0,15.0,12.252427101135254,15.0,8,2347.420862515757,powerline_style_burn_mask
15555,7275.0,2025.0,105.57273621668877,20.998832113654156,12.562387466430664,6.258567810058594,AGL,6.258567810058594,12.562387466430664,18.820955276489258,15.0,20.0,15.0,18.820955276489258,27,8349.003035328464,powerline_style_burn_mask
15555,7275.0,2025.0,105.57273621668877,20.998832113654156,12.562387466430664,6.258567810058594,AGL,6.258567810058594,12.562387466430664,18.820955276489258,10.0,15.0,12.562387466430664,15.0,27,8349.003035328464,powerline_style_burn_mask
15034,7025.0,2725.0,105.57035489233279,21.0051648257937,6.7546772956848145,6.2584757804870605,AGL,6.2584757804870605,6.7546772956848145,13.013153076171875,10.0,15.0,10.0,13.013153076171875,1,106.34255516064721,powerline_style_burn_mask
15034,7025.0,2725.0,105.57035489233279,21.0051648257937,6.7546772956848145,6.2584757804870605,AGL,6.2584757804870605,6.7546772956848145,13.013153076171875,5.0,10.0,6.7546772956848145,10.0,1,106.34255516064721,powerline_style_burn_mask
10683,4975.0,4525.0,105.5506898109525,21.02149316376332,19.422807693481445,6.257669925689697,AGL,6.257669925689697,19.422807693481445,25.680477619171143,20.0,25.0,20.0,25.0,8,2678.2080346945004,powerline_style_burn_mask
10683,4975.0,4525.0,105.5506898109525,21.02149316376332,19.422807693481445,6.257669925689697,AGL,6.257669925689697,19.422807693481445,25.680477619171143,25.0,30.0,25.0,25.680477619171143,8,2678.2080346945004,powerline_style_burn_mask
10683,4975.0,4525.0,105.5506898109525,21.02149316376332,19.422807693481445,6.257669925689697,AGL,6.257669925689697,19.422807693481445,25.680477619171143,15.0,20.0,19.422807693481445,20.0,8,2678.2080346945004,powerline_style_burn_mask
15147,7075.0,3025.0,105.5708462931773,21.00787377037446,12.644173622131348,6.2537031173706055,AGL,6.2537031173706055,12.644173622131348,18.897876739501953,15.0,20.0,15.0,18.897876739501953,13,2111.4726260966468,powerline_style_burn_mask
15147,7075.0,3025.0,105.5708462931773,21.00787377037446,12.644173622131348,6.2537031173706055,AGL,6.2537031173706055,12.644173622131348,18.897876739501953,10.0,15.0,12.644173622131348,15.0,13,2111.4726260966468,powerline_style_burn_mask
13954,6525.0,2225.0,105.56552695874794,21.000663276632483,13.332900047302246,6.252619743347168,AGL,6.252619743347168,13.332900047302246,19.585519790649414,15.0,20.0,15.0,19.585519790649414,1,977.6352857968882,powerline_style_burn_mask
13955,6525.0,2275.0,105.5655286605448,21.001115036898597,9.012568473815918,6.252619743347168,AGL,6.252619743347168,9.012568473815918,15.265188217163086,5.0,10.0,9.012568473815918,10.0,1,977.6352857968882,powerline_style_burn_mask
13955,6525.0,2275.0,105.5655286605448,21.001115036898597,9.012568473815918,6.252619743347168,AGL,6.252619743347168,9.012568473815918,15.265188217163086,15.0,20.0,15.0,15.265188217163086,1,977.6352857968882,powerline_style_burn_mask
13954,6525.0,2225.0,105.56552695874794,21.000663276632483,13.332900047302246,6.252619743347168,AGL,6.252619743347168,13.332900047302246,19.585519790649414,10.0,15.0,13.332900047302246,15.0,1,977.6352857968882,powerline_style_burn_mask
13955,6525.0,2275.0,105.5655286605448,21.001115036898597,9.012568473815918,6.252619743347168,AGL,6.252619743347168,9.012568473815918,15.265188217163086,10.0,15.0,10.0,15.0,1,977.6352857968882,powerline_style_burn_mask
9221,4325.0,975.0,105.54431858423601,20.989438220844374,10.031961441040039,6.250301361083984,AGL,6.250301361083984,10.031961441040039,16.282262802124023,10.0,15.0,10.031961441040039,15.0,4,1094.3579929886967,powerline_style_burn_mask
9221,4325.0,975.0,105.54431858423601,20.989438220844374,10.031961441040039,6.250301361083984,AGL,6.250301361083984,10.031961441040039,16.282262802124023,15.0,20.0,15.0,16.282262802124023,4,1094.3579929886967,powerline_style_burn_mask
15127,7075.0,2025.0,105.57081193377664,20.998838576001322,14.726764678955078,6.248388767242432,AGL,6.248388767242432,14.726764678955078,20.97515344619751,20.0,25.0,20.0,20.97515344619751,35,7669.010997611393,powerline_style_burn_mask
15127,7075.0,2025.0,105.57081193377664,20.998838576001322,14.726764678955078,6.248388767242432,AGL,6.248388767242432,14.726764678955078,20.97515344619751,10.0,15.0,14.726764678955078,15.0,35,7669.010997611393,powerline_style_burn_mask
15127,7075.0,2025.0,105.57081193377664,20.998838576001322,14.726764678955078,6.248388767242432,AGL,6.248388767242432,14.726764678955078,20.97515344619751,15.0,20.0,15.0,20.0,35,7669.010997611393,powerline_style_burn_mask
14180,6625.0,2825.0,105.56650957216422,21.006081198479247,16.009546279907227,6.236327171325684,AGL,6.236327171325684,16.009546279907227,22.24587345123291,15.0,20.0,16.009546279907227,20.0,6,2829.850801717043,powerline_style_burn_mask
14180,6625.0,2825.0,105.56650957216422,21.006081198479247,16.009546279907227,6.236327171325684,AGL,6.236327171325684,16.009546279907227,22.24587345123291,20.0,25.0,20.0,22.24587345123291,6,2829.850801717043,powerline_style_burn_mask
8445,3925.0,4975.0,105.5406004120622,21.025591422316854,15.775402069091797,6.2331461906433105,AGL,6.2331461906433105,15.775402069091797,22.008548259735107,20.0,25.0,20.0,22.008548259735107,3,882.7087547041891,powerline_style_burn_mask
8445,3925.0,4975.0,105.5406004120622,21.025591422316854,15.775402069091797,6.2331461906433105,AGL,6.2331461906433105,15.775402069091797,22.008548259735107,15.0,20.0,15.775402069091797,20.0,3,882.7087547041891,powerline_style_burn_mask
10786,5025.0,4325.0,105.55116431489179,21.019684564149333,17.44688606262207,6.227018356323242,AGL,6.227018356323242,17.44688606262207,23.673904418945312,15.0,20.0,17.44688606262207,20.0,31,9095.153927742784,powerline_style_burn_mask
10678,4975.0,4275.0,105.55068151686545,21.01923436186868,17.54465675354004,6.227018356323242,AGL,6.227018356323242,17.54465675354004,23.77167510986328,20.0,25.0,20.0,23.77167510986328,26,7608.049543659671,powerline_style_burn_mask
10785,5025.0,4275.0,105.55116265471337,21.019232803758797,13.672266006469727,6.227018356323242,AGL,6.227018356323242,13.672266006469727,19.89928436279297,10.0,15.0,13.672266006469727,15.0,19,6808.305788245858,powerline_style_burn_mask
10678,4975.0,4275.0,105.55068151686545,21.01923436186868,17.54465675354004,6.227018356323242,AGL,6.227018356323242,17.54465675354004,23.77167510986328,15.0,20.0,17.54465675354004,20.0,26,7608.049543659671,powerline_style_burn_mask
10679,4975.0,4325.0,105.5506831755948,21.0196861222958,17.393115997314453,6.227018356323242,AGL,6.227018356323242,17.393115997314453,23.620134353637695,15.0,20.0,17.393115997314453,20.0,27,8930.997888077844,powerline_style_burn_mask
10786,5025.0,4325.0,105.55116431489179,21.019684564149333,17.44688606262207,6.227018356323242,AGL,6.227018356323242,17.44688606262207,23.673904418945312,20.0,25.0,20.0,23.673904418945312,31,9095.153927742784,powerline_style_burn_mask
10679,4975.0,4325.0,105.5506831755948,21.0196861222958,17.393115997314453,6.227018356323242,AGL,6.227018356323242,17.393115997314453,23.620134353637695,20.0,25.0,20.0,23.620134353637695,27,8930.997888077844,powerline_style_burn_mask
10785,5025.0,4275.0,105.55116265471337,21.019232803758797,13.672266006469727,6.227018356323242,AGL,6.227018356323242,13.672266006469727,19.89928436279297,15.0,20.0,15.0,19.89928436279297,19,6808.305788245858,powerline_style_burn_mask
11811,5525.0,2075.0,105.55590038931831,20.999339682964642,10.345800399780273,6.224362850189209,AGL,6.224362850189209,10.345800399780273,16.570163249969482,10.0,15.0,10.345800399780273,15.0,1,1060.8170257540357,powerline_style_burn_mask
11811,5525.0,2075.0,105.55590038931831,20.999339682964642,10.345800399780273,6.224362850189209,AGL,6.224362850189209,10.345800399780273,16.570163249969482,15.0,20.0,15.0,16.570163249969482,1,1060.8170257540357,powerline_style_burn_mask
11918,5575.0,2075.0,105.55638146295841,20.999338111513115,9.607542037963867,6.224362850189209,AGL,6.224362850189209,9.607542037963867,15.831904888153076,15.0,20.0,15.0,15.831904888153076,2,3562.0539684083296,powerline_style_burn_mask
11918,5575.0,2075.0,105.55638146295841,20.999338111513115,9.607542037963867,6.224362850189209,AGL,6.224362850189209,9.607542037963867,15.831904888153076,10.0,15.0,10.0,15.0,2,3562.0539684083296,powerline_style_burn_mask
11918,5575.0,2075.0,105.55638146295841,20.999338111513115,9.607542037963867,6.224362850189209,AGL,6.224362850189209,9.607542037963867,15.831904888153076,5.0,10.0,9.607542037963867,10.0,2,3562.0539684083296,powerline_style_burn_mask
12158,5675.0,3375.0,105.55738722803811,21.01108074197846,20.243793487548828,6.222625255584717,AGL,6.222625255584717,20.243793487548828,26.466418743133545,25.0,30.0,25.0,26.466418743133545,1,2401.2164578030606,powerline_style_burn_mask
12158,5675.0,3375.0,105.55738722803811,21.01108074197846,20.243793487548828,6.222625255584717,AGL,6.222625255584717,20.243793487548828,26.466418743133545,20.0,25.0,20.243793487548828,25.0,1,2401.2164578030606,powerline_style_burn_mask
14499,6775.0,2725.0,105.56794943610905,21.005172868996542,14.431072235107422,6.221182346343994,AGL,6.221182346343994,14.431072235107422,20.652254581451416,10.0,15.0,14.431072235107422,15.0,23,4442.292118714519,powerline_style_burn_mask
14499,6775.0,2725.0,105.56794943610905,21.005172868996542,14.431072235107422,6.221182346343994,AGL,6.221182346343994,14.431072235107422,20.652254581451416,20.0,25.0,20.0,20.652254581451416,23,4442.292118714519,powerline_style_burn_mask
14499,6775.0,2725.0,105.56794943610905,21.005172868996542,14.431072235107422,6.221182346343994,AGL,6.221182346343994,14.431072235107422,20.652254581451416,15.0,20.0,15.0,20.0,23,4442.292118714519,powerline_style_burn_mask
4423,2075.0,1825.0,105.52269833937906,20.997186012531195,22.3266658782959,6.218784809112549,AGL,6.218784809112549,22.3266658782959,28.545450687408447,25.0,30.0,25.0,28.545450687408447,10,7965.614427258622,powerline_style_burn_mask
4316,2025.0,1825.0,105.52221726995856,20.997187488665098,22.359060287475586,6.218784809112549,AGL,6.218784809112549,22.359060287475586,28.577845096588135,25.0,30.0,25.0,28.577845096588135,6,5789.727388739226,powerline_style_burn_mask
4423,2075.0,1825.0,105.52269833937906,20.997186012531195,22.3266658782959,6.218784809112549,AGL,6.218784809112549,22.3266658782959,28.545450687408447,20.0,25.0,22.3266658782959,25.0,10,7965.614427258622,powerline_style_burn_mask
4316,2025.0,1825.0,105.52221726995856,20.997187488665098,22.359060287475586,6.218784809112549,AGL,6.218784809112549,22.359060287475586,28.577845096588135,20.0,25.0,22.359060287475586,25.0,6,5789.727388739226,powerline_style_burn_mask
3372,1575.0,2775.0,105.51791725546153,21.005784224965137,27.609127044677734,6.2086334228515625,AGL,6.2086334228515625,27.609127044677734,33.8177604675293,30.0,35.0,30.0,33.8177604675293,9,6210.175104381227,powerline_style_burn_mask
3371,1575.0,2725.0,105.51791569655423,21.005332461378966,30.633668899536133,6.2086334228515625,AGL,6.2086334228515625,30.633668899536133,36.842302322387695,35.0,40.0,35.0,36.842302322387695,6,1928.8402505852814,powerline_style_burn_mask
3479,1625.0,2775.0,105.51839835276019,21.005782760409158,25.494413375854492,6.2086334228515625,AGL,6.2086334228515625,25.494413375854492,31.703046798706055,25.0,30.0,25.494413375854492,30.0,11,4914.935203343598,powerline_style_burn_mask
3479,1625.0,2775.0,105.51839835276019,21.005782760409158,25.494413375854492,6.2086334228515625,AGL,6.2086334228515625,25.494413375854492,31.703046798706055,30.0,35.0,30.0,31.703046798706055,11,4914.935203343598,powerline_style_burn_mask
3371,1575.0,2725.0,105.51791569655423,21.005332461378966,30.633668899536133,6.2086334228515625,AGL,6.2086334228515625,30.633668899536133,36.842302322387695,30.0,35.0,30.633668899536133,35.0,6,1928.8402505852814,powerline_style_burn_mask
3372,1575.0,2775.0,105.51791725546153,21.005784224965137,27.609127044677734,6.2086334228515625,AGL,6.2086334228515625,27.609127044677734,33.8177604675293,25.0,30.0,27.609127044677734,30.0,9,6210.175104381227,powerline_style_burn_mask
5465,2575.0,425.0,105.5274646094028,20.984521793566536,27.183324813842773,6.206573009490967,AGL,6.206573009490967,27.183324813842773,33.38989782333374,30.0,35.0,30.0,33.38989782333374,14,3816.7724709140634,powerline_style_burn_mask
5464,2575.0,375.0,105.52746302351825,20.984070029543496,27.61052703857422,6.206573009490967,AGL,6.206573009490967,27.61052703857422,33.817100048065186,30.0,35.0,30.0,33.817100048065186,9,2439.457570659784,powerline_style_burn_mask
5465,2575.0,425.0,105.5274646094028,20.984521793566536,27.183324813842773,6.206573009490967,AGL,6.206573009490967,27.183324813842773,33.38989782333374,25.0,30.0,27.183324813842773,30.0,14,3816.7724709140634,powerline_style_burn_mask
5464,2575.0,375.0,105.52746302351825,20.984070029543496,27.61052703857422,6.206573009490967,AGL,6.206573009490967,27.61052703857422,33.817100048065186,25.0,30.0,27.61052703857422,30.0,9,2439.457570659784,powerline_style_burn_mask
12605,5875.0,4325.0,105.55934367616682,21.019657867483787,15.39711856842041,6.200880527496338,AGL,6.200880527496338,15.39711856842041,21.597999095916748,20.0,25.0,20.0,21.597999095916748,3,3897.236043215983,powerline_style_burn_mask
12605,5875.0,4325.0,105.55934367616682,21.019657867483787,15.39711856842041,6.200880527496338,AGL,6.200880527496338,15.39711856842041,21.597999095916748,15.0,20.0,15.39711856842041,20.0,3,3897.236043215983,powerline_style_burn_mask
10585,4925.0,4975.0,105.55022358490072,21.025560562916404,10.564116477966309,6.195944309234619,AGL,6.195944309234619,10.564116477966309,16.760060787200928,10.0,15.0,10.564116477966309,15.0,5,1115.7815373693436,powerline_style_burn_mask
10585,4925.0,4975.0,105.55022358490072,21.025560562916404,10.564116477966309,6.195944309234619,AGL,6.195944309234619,10.564116477966309,16.760060787200928,15.0,20.0,15.0,16.760060787200928,5,1115.7815373693436,powerline_style_burn_mask
5573,2625.0,475.0,105.527947225228,20.984972067427968,24.802806854248047,6.194518089294434,AGL,6.194518089294434,24.802806854248047,30.99732494354248,25.0,30.0,25.0,30.0,1,5730.311650644908,powerline_style_burn_mask
5573,2625.0,475.0,105.527947225228,20.984972067427968,24.802806854248047,6.194518089294434,AGL,6.194518089294434,24.802806854248047,30.99732494354248,30.0,35.0,30.0,30.99732494354248,1,5730.311650644908,powerline_style_burn_mask
5573,2625.0,475.0,105.527947225228,20.984972067427968,24.802806854248047,6.194518089294434,AGL,6.194518089294434,24.802806854248047,30.99732494354248,20.0,25.0,24.802806854248047,25.0,1,5730.311650644908,powerline_style_burn_mask
5679,2675.0,425.0,105.52842666626536,20.984518812003333,25.711666107177734,6.194518089294434,AGL,6.194518089294434,25.711666107177734,31.906184196472168,30.0,35.0,30.0,31.906184196472168,3,8775.600685437043,powerline_style_burn_mask
5679,2675.0,425.0,105.52842666626536,20.984518812003333,25.711666107177734,6.194518089294434,AGL,6.194518089294434,25.711666107177734,31.906184196472168,25.0,30.0,25.711666107177734,30.0,3,8775.600685437043,powerline_style_burn_mask
14210,6625.0,4325.0,105.56656074891782,21.019633985053872,9.008220672607422,6.192250728607178,AGL,6.192250728607178,9.008220672607422,15.2004714012146,5.0,10.0,9.008220672607422,10.0,3,12308.412661681508,powerline_style_burn_mask
14209,6625.0,4275.0,105.5665590423693,21.019182225850837,9.029562950134277,6.192250728607178,AGL,6.192250728607178,9.029562950134277,15.221813678741455,5.0,10.0,9.029562950134277,10.0,3,3395.2993488431543,powerline_style_burn_mask
14210,6625.0,4325.0,105.56656074891782,21.019633985053872,9.008220672607422,6.192250728607178,AGL,6.192250728607178,9.008220672607422,15.2004714012146,10.0,15.0,10.0,15.0,3,12308.412661681508,powerline_style_burn_mask
14209,6625.0,4275.0,105.5665590423693,21.019182225850837,9.029562950134277,6.192250728607178,AGL,6.192250728607178,9.029562950134277,15.221813678741455,15.0,20.0,15.0,15.221813678741455,3,3395.2993488431543,powerline_style_burn_mask
14103,6575.0,4325.0,105.56607961105007,21.01963558674016,14.018309593200684,6.192250728607178,AGL,6.192250728607178,14.018309593200684,20.21056032180786,20.0,25.0,20.0,20.21056032180786,7,14042.897777558013,powerline_style_burn_mask
14103,6575.0,4325.0,105.56607961105007,21.01963558674016,14.018309593200684,6.192250728607178,AGL,6.192250728607178,14.018309593200684,20.21056032180786,10.0,15.0,14.018309593200684,15.0,7,14042.897777558013,powerline_style_burn_mask
14103,6575.0,4325.0,105.56607961105007,21.01963558674016,14.018309593200684,6.192250728607178,AGL,6.192250728607178,14.018309593200684,20.21056032180786,15.0,20.0,15.0,20.0,7,14042.897777558013,powerline_style_burn_mask
14209,6625.0,4275.0,105.5665590423693,21.019182225850837,9.029562950134277,6.192250728607178,AGL,6.192250728607178,9.029562950134277,15.221813678741455,10.0,15.0,10.0,15.0,3,3395.2993488431543,powerline_style_burn_mask
14210,6625.0,4325.0,105.56656074891782,21.019633985053872,9.008220672607422,6.192250728607178,AGL,6.192250728607178,9.008220672607422,15.2004714012146,15.0,20.0,15.0,15.2004714012146,3,12308.412661681508,powerline_style_burn_mask
15665,7325.0,2175.0,105.57322246175958,21.00018577387013,15.484016418457031,6.1849045753479,AGL,6.1849045753479,15.484016418457031,21.66892099380493,20.0,25.0,20.0,21.66892099380493,2,550.1030595352923,powerline_style_burn_mask
15665,7325.0,2175.0,105.57322246175958,21.00018577387013,15.484016418457031,6.1849045753479,AGL,6.1849045753479,15.484016418457031,21.66892099380493,15.0,20.0,15.484016418457031,20.0,2,550.1030595352923,powerline_style_burn_mask
12268,5725.0,3525.0,105.55787337831059,21.012434446340823,16.583280563354492,6.184146881103516,AGL,6.184146881103516,16.583280563354492,22.767427444458008,15.0,20.0,16.583280563354492,20.0,3,5433.475484662038,powerline_style_burn_mask
12268,5725.0,3525.0,105.55787337831059,21.012434446340823,16.583280563354492,6.184146881103516,AGL,6.184146881103516,16.583280563354492,22.767427444458008,20.0,25.0,20.0,22.767427444458008,3,5433.475484662038,powerline_style_burn_mask
7644,3575.0,2375.0,105.53714818132082,21.002110484032233,16.64507484436035,6.181075572967529,AGL,6.181075572967529,16.64507484436035,22.82615041732788,20.0,25.0,20.0,22.82615041732788,2,6934.3688829739585,powerline_style_burn_mask
7644,3575.0,2375.0,105.53714818132082,21.002110484032233,16.64507484436035,6.181075572967529,AGL,6.181075572967529,16.64507484436035,22.82615041732788,15.0,20.0,16.64507484436035,20.0,2,6934.3688829739585,powerline_style_burn_mask
7751,3625.0,2375.0,105.53762926534996,21.00210896537522,16.69808578491211,6.181075572967529,AGL,6.181075572967529,16.69808578491211,22.87916135787964,15.0,20.0,16.69808578491211,20.0,2,6934.3688829739585,powerline_style_burn_mask
7750,3625.0,2325.0,105.53762764742206,21.001657203033197,15.217967987060547,6.181075572967529,AGL,6.181075572967529,15.217967987060547,21.399043560028076,20.0,25.0,20.0,21.399043560028076,2,5681.753910353658,powerline_style_burn_mask
7750,3625.0,2325.0,105.53762764742206,21.001657203033197,15.217967987060547,6.181075572967529,AGL,6.181075572967529,15.217967987060547,21.399043560028076,15.0,20.0,15.217967987060547,20.0,2,5681.753910353658,powerline_style_burn_mask
7751,3625.0,2375.0,105.53762926534996,21.00210896537522,16.69808578491211,6.181075572967529,AGL,6.181075572967529,16.69808578491211,22.87916135787964,20.0,25.0,20.0,22.87916135787964,2,6934.3688829739585,powerline_style_burn_mask
3373,1575.0,2825.0,105.51791881441022,21.00623598852723,26.758634567260742,6.180013179779053,AGL,6.180013179779053,26.758634567260742,32.938647747039795,25.0,30.0,26.758634567260742,30.0,16,8308.449123773404,powerline_style_burn_mask
3373,1575.0,2825.0,105.51791881441022,21.00623598852723,26.758634567260742,6.180013179779053,AGL,6.180013179779053,26.758634567260742,32.938647747039795,30.0,35.0,30.0,32.938647747039795,16,8308.449123773404,powerline_style_burn_mask
10269,4775.0,5225.0,105.54878837826496,21.027824027470878,15.836040496826172,6.17878532409668,AGL,6.17878532409668,15.836040496826172,22.01482582092285,15.0,20.0,15.836040496826172,20.0,7,2156.529053835452,powerline_style_burn_mask
10269,4775.0,5225.0,105.54878837826496,21.027824027470878,15.836040496826172,6.17878532409668,AGL,6.17878532409668,15.836040496826172,22.01482582092285,20.0,25.0,20.0,22.01482582092285,7,2156.529053835452,powerline_style_burn_mask
10162,4725.0,5225.0,105.54830721265822,21.027825579469848,13.999634742736816,6.17878532409668,AGL,6.17878532409668,13.999634742736816,20.178420066833496,15.0,20.0,15.0,20.0,4,1736.15446702135,powerline_style_burn_mask
10162,4725.0,5225.0,105.54830721265822,21.027825579469848,13.999634742736816,6.17878532409668,AGL,6.17878532409668,13.999634742736816,20.178420066833496,10.0,15.0,13.999634742736816,15.0,4,1736.15446702135,powerline_style_burn_mask
10162,4725.0,5225.0,105.54830721265822,21.027825579469848,13.999634742736816,6.17878532409668,AGL,6.17878532409668,13.999634742736816,20.178420066833496,20.0,25.0,20.0,20.178420066833496,4,1736.15446702135,powerline_style_burn_mask
13323,6225.0,2775.0,105.56265912199059,21.005642204649007,11.864136695861816,6.176886558532715,AGL,6.176886558532715,11.864136695861816,18.04102325439453,10.0,15.0,11.864136695861816,15.0,3,2902.293867333183,powerline_style_burn_mask
13323,6225.0,2775.0,105.56265912199059,21.005642204649007,11.864136695861816,6.176886558532715,AGL,6.176886558532715,11.864136695861816,18.04102325439453,15.0,20.0,15.0,18.04102325439453,3,2902.293867333183,powerline_style_burn_mask
13322,6225.0,2725.0,105.56265742842895,21.005190444399055,13.121002197265625,6.176886558532715,AGL,6.176886558532715,13.121002197265625,19.29788875579834,15.0,20.0,15.0,19.29788875579834,5,2533.709287764133,powerline_style_burn_mask
13322,6225.0,2725.0,105.56265742842895,21.005190444399055,13.121002197265625,6.176886558532715,AGL,6.176886558532715,13.121002197265625,19.29788875579834,10.0,15.0,13.121002197265625,15.0,5,2533.709287764133,powerline_style_burn_mask
10784,5025.0,4225.0,105.551160994579,21.018781043344152,13.610639572143555,6.174924850463867,AGL,6.174924850463867,13.610639572143555,19.785564422607422,10.0,15.0,13.610639572143555,15.0,13,3325.0527198454856,powerline_style_burn_mask
