route_key,direction,dk_name,db_name,edge_seq,from_node_id,to_node_id,from_name,to_name,from_role,to_role,x1,y1,x2,y2,edge_distance_m,edge_cost,nofly_clearance_m,nearest_flz_distance_m,route_hit_density,is_outer_zone_edge
DK04_to_DB02_outer_backup,outer_backup,DK04,DB02,7,8325,9302,TN018,TN002,TN_minor,TN_major,2150.0,4100.0,500.0,4600.0,1724.0939649566667,1.4685388891784412,145.686271816937,223.60679774997897,158.52777777777777,1
DK04_to_DB02_outer_backup,outer_backup,DK04,DB02,8,9302,8946,TN002,TN006,TN_major,TN_major,500.0,4600.0,2900.0,4400.0,2408.3189157584593,1.6966307025052578,217.1360479214714,444.90849079465124,120.76,1
DK04_to_DB02_outer_backup,outer_backup,DK04,DB02,9,8946,4710,TN006,TN027,TN_major,TN_minor,2900.0,4400.0,3200.0,2300.0,2121.3203435596424,12.962058037480304,346.5838070602653,289.99216714212446,64.77272727272727,0
DK04_to_DB02_outer_backup,outer_backup,DK04,DB02,10,4710,2711,TN027,DB02,TN_minor,DB,3200.0,2300.0,4250.0,1300.0,1450.0,15.031909813110298,176.16606585441082,162.1514830282964,80.6,0
DK05_to_DB01_forward,forward,DK05,DB01,0,9104,8337,DK05,TN028,DK,TN_minor,700.0,4500.0,2750.0,4100.0,2088.6598574205423,1.009335887747796,130.00196230858083,176.4476887014181,124.13953488372093,0
DK05_to_DB01_forward,forward,DK05,DB01,1,8337,6912,TN028,TN016,TN_minor,TN_minor,2750.0,4100.0,2200.0,3400.0,890.2246907382428,0.24648311117619465,570.087712549569,253.57018654836585,96.78947368421052,0
DK05_to_DB01_forward,forward,DK05,DB01,2,6912,7321,TN016,TN010,TN_minor,TN_major,2200.0,3400.0,2450.0,3600.0,320.1562118716424,0.05,636.3961030678928,412.31056256176606,134.5,0
DK05_to_DB01_forward,forward,DK05,DB01,3,7321,7413,TN010,TN003,TN_major,TN_major,2450.0,3600.0,2000.0,3650.0,452.76925690687085,0.4814760596499836,320.1562118716424,386.58763560155415,147.54545454545453,0
DK05_to_DB01_forward,forward,DK05,DB01,4,7413,4282,TN003,TN005,TN_major,TN_major,2000.0,3650.0,2000.0,2100.0,1550.0,0.7732723639631367,300.0,494.9747468305833,114.625,0
DK05_to_DB01_forward,forward,DK05,DB01,5,4282,2956,TN005,DB01,TN_major,DB,2000.0,2100.0,1350.0,1450.0,919.2388155425118,1.2318742573914883,100.0,934.0770846134702,104.15,0
DB01_to_DK05_backward,backward,DK05,DB01,0,2956,4282,DB01,TN005,DB,TN_major,1350.0,1450.0,2000.0,2100.0,919.2388155425118,1.2318742573914883,100.0,934.0770846134702,104.15,0
DB01_to_DK05_backward,backward,DK05,DB01,1,4282,7413,TN005,TN003,TN_major,TN_major,2000.0,2100.0,2000.0,3650.0,1550.0,0.7732723639631367,300.0,494.9747468305833,114.625,0
DB01_to_DK05_backward,backward,DK05,DB01,2,7413,6805,TN003,TN015,TN_major,TN_minor,2000.0,3650.0,1900.0,3350.0,316.22776601683796,0.4197449569022497,320.1562118716424,494.9747468305833,171.875,0
DB01_to_DK05_backward,backward,DK05,DB01,3,6805,8325,TN015,TN018,TN_minor,TN_minor,1900.0,3350.0,2150.0,4100.0,790.5694150420949,0.5510805215171362,268.8226645950821,222.07297505549838,152.64705882352942,0
DB01_to_DK05_backward,backward,DK05,DB01,4,8325,9104,TN018,DK05,TN_minor,DK,2150.0,4100.0,700.0,4500.0,1504.1608956491323,0.8944613786249096,118.36995568973374,223.60679774997897,148.125,0
DK05_to_DB01_outer_backup,outer_backup,DK05,DB01,0,9104,9302,DK05,TN002,DK,TN_major,700.0,4500.0,500.0,4600.0,223.60679774997897,1.936238882320308,150.0,1724.0939649566667,156.66666666666666,1
DK05_to_DB01_outer_backup,outer_backup,DK05,DB01,1,9302,8825,TN002,TN014,TN_major,TN_minor,500.0,4600.0,1900.0,4350.0,1422.1462653327892,1.3922846674758542,193.41108499834738,570.087712549569,165.96666666666667,1
DK05_to_DB01_outer_backup,outer_backup,DK05,DB01,2,8825,9510,TN014,TN013,TN_minor,TN_minor,1900.0,4350.0,800.0,4700.0,1154.3396380615195,1.0666809413869864,314.55573830404046,570.087712549569,152.08,1
DK05_to_DB01_outer_backup,outer_backup,DK05,DB01,3,9510,8491,TN013,TN017,TN_minor,TN_minor,800.0,4700.0,350.0,4200.0,672.6812023536855,2.0319287867890115,111.57499537009511,1700.735135169495,173.66666666666666,1
DK05_to_DB01_outer_backup,outer_backup,DK05,DB01,4,8491,9510,TN017,TN013,TN_minor,TN_minor,350.0,4200.0,800.0,4700.0,672.6812023536855,2.0319287867890115,111.57499537009511,1700.735135169495,173.66666666666666,1
DK05_to_DB01_outer_backup,outer_backup,DK05,DB01,5,9510,8825,TN013,TN014,TN_minor,TN_minor,800.0,4700.0,1900.0,4350.0,1154.3396380615195,1.0666809413869864,314.55573830404046,570.087712549569,152.08,1
DK05_to_DB01_outer_backup,outer_backup,DK05,DB01,6,8825,9302,TN014,TN002,TN_minor,TN_major,1900.0,4350.0,500.0,4600.0,1422.1462653327892,1.3922846674758542,193.41108499834738,570.087712549569,165.96666666666667,1
DK05_to_DB01_outer_backup,outer_backup,DK05,DB01,7,9302,9104,TN002,DK05,TN_major,DK,500.0,4600.0,700.0,4500.0,223.60679774997897,1.936238882320308,150.0,1724.0939649566667,156.66666666666666,1
DK05_to_DB01_outer_backup,outer_backup,DK05,DB01,8,9104,8946,DK05,TN006,DK,TN_major,700.0,4500.0,2900.0,4400.0,2202.271554554524,16.032682099498246,145.57251809559173,424.62038238384457,118.15217391304348,0
DK05_to_DB01_outer_backup,outer_backup,DK05,DB01,9,8946,4710,TN006,TN027,TN_major,TN_minor,2900.0,4400.0,3200.0,2300.0,2121.3203435596424,12.962058037480304,346.5838070602653,289.99216714212446,64.77272727272727,0
DK05_to_DB01_outer_backup,outer_backup,DK05,DB01,10,4710,2956,TN027,DB01,TN_minor,DB,3200.0,2300.0,1350.0,1450.0,2035.9273071502332,18.515231363238634,100.0,170.718640614962,68.14285714285714,0
DK05_to_DB02_forward,forward,DK05,DB02,0,9104,8325,DK05,TN018,DK,TN_minor,700.0,4500.0,2150.0,4100.0,1504.1608956491323,0.8944613786249096,118.36995568973374,223.60679774997897,148.125,0
DK05_to_DB02_forward,forward,DK05,DB02,1,8325,6805,TN018,TN015,TN_minor,TN_minor,2150.0,4100.0,1900.0,3350.0,790.5694150420949,0.5510805215171362,268.8226645950821,222.07297505549838,152.64705882352942,0
DK05_to_DB02_forward,forward,DK05,DB02,2,6805,7413,TN015,TN003,TN_minor,TN_major,1900.0,3350.0,2000.0,3650.0,316.22776601683796,0.4197449569022497,320.1562118716424,494.9747468305833,171.875,0
DK05_to_DB02_forward,forward,DK05,DB02,3,7413,4282,TN003,TN005,TN_major,TN_major,2000.0,3650.0,2000.0,2100.0,1550.0,0.7732723639631367,300.0,494.9747468305833,114.625,0
DK05_to_DB02_forward,forward,DK05,DB02,4,4282,2956,TN005,DB01,TN_major,DB,2000.0,2100.0,1350.0,1450.0,919.2388155425118,1.2318742573914883,100.0,934.0770846134702,104.15,0
DK05_to_DB02_forward,forward,DK05,DB02,5,2956,4710,DB01,TN027,DB,TN_minor,1350.0,1450.0,3200.0,2300.0,2035.9273071502332,1.2343487575492424,100.0,170.718640614962,68.14285714285714,0
DK05_to_DB02_forward,forward,DK05,DB02,6,4710,2711,TN027,DB02,TN_minor,DB,3200.0,2300.0,4250.0,1300.0,1450.0,1.0021273208740198,176.16606585441082,162.1514830282964,80.6,0
DB02_to_DK05_backward,backward,DK05,DB02,0,2711,4710,DB02,TN027,DB,TN_minor,4250.0,1300.0,3200.0,2300.0,1450.0,1.0021273208740198,176.16606585441082,162.1514830282964,80.6,0
DB02_to_DK05_backward,backward,DK05,DB02,1,4710,2956,TN027,DB01,TN_minor,DB,3200.0,2300.0,1350.0,1450.0,2035.9273071502332,1.2343487575492424,100.0,170.718640614962,68.14285714285714,0
DB02_to_DK05_backward,backward,DK05,DB02,2,2956,4282,DB01,TN005,DB,TN_major,1350.0,1450.0,2000.0,2100.0,919.2388155425118,1.2318742573914883,100.0,934.0770846134702,104.15,0
DB02_to_DK05_backward,backward,DK05,DB02,3,4282,7413,TN005,TN003,TN_major,TN_major,2000.0,2100.0,2000.0,3650.0,1550.0,0.7732723639631367,300.0,494.9747468305833,114.625,0
DB02_to_DK05_backward,backward,DK05,DB02,4,7413,6805,TN003,TN015,TN_major,TN_minor,2000.0,3650.0,1900.0,3350.0,316.22776601683796,0.4197449569022497,320.1562118716424,494.9747468305833,171.875,0
DB02_to_DK05_backward,backward,DK05,DB02,5,6805,8325,TN015,TN018,TN_minor,TN_minor,1900.0,3350.0,2150.0,4100.0,790.5694150420949,0.5510805215171362,268.8226645950821,222.07297505549838,152.64705882352942,0
DB02_to_DK05_backward,backward,DK05,DB02,6,8325,9104,TN018,DK05,TN_minor,DK,2150.0,4100.0,700.0,4500.0,1504.1608956491323,0.8944613786249096,118.36995568973374,223.60679774997897,148.125,0
DK05_to_DB02_outer_backup,outer_backup,DK05,DB02,0,9104,9510,DK05,TN013,DK,TN_minor,700.0,4500.0,800.0,4700.0,223.60679774997897,1.9307055938757256,150.0,1700.735135169495,156.66666666666666,1
DK05_to_DB02_outer_backup,outer_backup,DK05,DB02,1,9510,9302,TN013,TN002,TN_minor,TN_major,800.0,4700.0,500.0,4600.0,316.22776601683796,1.3298986592872255,301.1034129765426,1700.735135169495,188.0,1
DK05_to_DB02_outer_backup,outer_backup,DK05,DB02,2,9302,9510,TN002,TN013,TN_major,TN_minor,500.0,4600.0,800.0,4700.0,316.22776601683796,1.3298986592872255,301.1034129765426,1700.735135169495,188.0,1
DK05_to_DB02_outer_backup,outer_backup,DK05,DB02,3,9510,8325,TN013,TN018,TN_minor,TN_minor,800.0,4700.0,2150.0,4100.0,1477.3286702694156,1.3353887428987457,203.5313243704762,223.60679774997897,143.96774193548387,1
DK05_to_DB02_outer_backup,outer_backup,DK05,DB02,4,8325,8719,TN018,DK06,TN_minor,DK,2150.0,4100.0,1650.0,4300.0,538.5164807134504,11.06908517890278,187.19327529067306,223.60679774997897,128.58333333333334,0
DK05_to_DB02_outer_backup,outer_backup,DK05,DB02,5,8719,6219,DK06,TN026,DK,TN_minor,1650.0,4300.0,2900.0,3050.0,1767.7669529663688,16.29980000841197,106.08420252182394,283.5239010544543,107.48648648648648,0
DK05_to_DB02_outer_backup,outer_backup,DK05,DB02,6,6219,2711,TN026,DB02,TN_minor,DB,2900.0,3050.0,4250.0,1300.0,2210.2036105300344,17.24791630626058,159.8185699743368,261.33796292195547,73.84782608695652,0
DK06_to_DB01_forward,forward,DK06,DB01,0,8719,6219,DK06,TN026,DK,TN_minor,1650.0,4300.0,2900.0,3050.0,1767.7669529663688,1.0866533338941313,106.08420252182394,283.5239010544543,107.48648648648648,0
DK06_to_DB01_forward,forward,DK06,DB01,1,6219,4710,TN026,TN027,TN_minor,TN_minor,2900.0,3050.0,3200.0,2300.0,807.7747210701756,0.863900609726256,241.40950004671052,260.42286613151356,72.94444444444444,0
DK06_to_DB01_forward,forward,DK06,DB01,2,4710,2956,TN027,DB01,TN_minor,DB,3200.0,2300.0,1350.0,1450.0,2035.9273071502332,1.2343487575492424,100.0,170.718640614962,68.14285714285714,0
DB01_to_DK06_backward,backward,DK06,DB01,0,2956,4710,DB01,TN027,DB,TN_minor,1350.0,1450.0,3200.0,2300.0,2035.9273071502332,1.2343487575492424,100.0,170.718640614962,68.14285714285714,0
DB01_to_DK06_backward,backward,DK06,DB01,1,4710,6219,TN027,TN026,TN_minor,TN_minor,3200.0,2300.0,2900.0,3050.0,807.7747210701756,0.863900609726256,241.40950004671052,260.42286613151356,72.94444444444444,0
DB01_to_DK06_backward,backward,DK06,DB01,2,6219,8719,TN026,DK06,TN_minor,DK,2900.0,3050.0,1650.0,4300.0,1767.7669529663688,1.0866533338941313,106.08420252182394,283.5239010544543,107.48648648648648,0
DK06_to_DB01_outer_backup,outer_backup,DK06,DB01,0,8719,9510,DK06,TN013,DK,TN_minor,1650.0,4300.0,800.0,4700.0,939.4147114027968,1.5050287579782955,200.0,761.5773105863908,148.1,1
DK06_to_DB01_outer_backup,outer_backup,DK06,DB01,1,9510,9302,TN013,TN002,TN_minor,TN_major,800.0,4700.0,500.0,4600.0,316.22776601683796,1.3298986592872255,301.1034129765426,1700.735135169495,188.0,1
DK06_to_DB01_outer_backup,outer_backup,DK06,DB01,2,9302,9510,TN002,TN013,TN_major,TN_minor,500.0,4600.0,800.0,4700.0,316.22776601683796,1.3298986592872255,301.1034129765426,1700.735135169495,188.0,1
DK06_to_DB01_outer_backup,outer_backup,DK06,DB01,3,9510,8719,TN013,DK06,TN_minor,DK,800.0,4700.0,1650.0,4300.0,939.4147114027968,1.5050287579782955,200.0,761.5773105863908,148.1,1
DK06_to_DB01_outer_backup,outer_backup,DK06,DB01,4,8719,8325,DK06,TN018,DK,TN_minor,1650.0,4300.0,2150.0,4100.0,538.5164807134504,11.06908517890278,187.19327529067306,223.60679774997897,128.58333333333334,0
DK06_to_DB01_outer_backup,outer_backup,DK06,DB01,5,8325,4888,TN018,TN024,TN_minor,TN_minor,2150.0,4100.0,2000.0,2400.0,1706.6048165876011,11.297264744427192,277.3967908823689,208.59099712507393,116.0,0
DK06_to_DB01_outer_backup,outer_backup,DK06,DB01,6,4888,2956,TN024,DB01,TN_minor,DB,2000.0,2400.0,1350.0,1450.0,1151.0864433221338,18.90380349348165,100.0,901.3878188659974,99.44,0
DK06_to_DB02_forward,forward,DK06,DB02,0,8719,6219,DK06,TN026,DK,TN_minor,1650.0,4300.0,2900.0,3050.0,1767.7669529663688,1.0866533338941313,106.08420252182394,283.5239010544543,107.48648648648648,0
DK06_to_DB02_forward,forward,DK06,DB02,1,6219,4710,TN026,TN027,TN_minor,TN_minor,2900.0,3050.0,3200.0,2300.0,807.7747210701756,0.863900609726256,241.40950004671052,260.42286613151356,72.94444444444444,0
DK06_to_DB02_forward,forward,DK06,DB02,2,4710,4314,TN027,TN030,TN_minor,TN_minor,3200.0,2300.0,3600.0,2100.0,447.21359549995793,0.655443436514793,350.0,304.138126514911,72.1,0
DK06_to_DB02_forward,forward,DK06,DB02,3,4314,3209,TN030,TN021,TN_minor,TN_minor,3600.0,2100.0,3900.0,1550.0,626.4982043070834,0.8290352033256345,235.65344126215976,172.22010136337005,76.14285714285714,0
DK06_to_DB02_forward,forward,DK06,DB02,4,3209,3709,TN021,TN011,TN_minor,TN_major,3900.0,1550.0,3650.0,1800.0,353.5533905932738,0.6780100324328491,300.0,107.52906583803284,78.33333333333333,0
DK06_to_DB02_forward,forward,DK06,DB02,5,3709,2711,TN011,DB02,TN_major,DB,3650.0,1800.0,4250.0,1300.0,781.0249675906655,0.9216084199196015,172.86645857424165,115.2443057161611,83.11764705882354,0
DB02_to_DK06_backward,backward,DK06,DB02,0,2711,4314,DB02,TN030,DB,TN_minor,4250.0,1300.0,3600.0,2100.0,1030.7764064044152,0.9693845680508184,177.1690968789105,245.24965298701127,80.04545454545455,0
DB02_to_DK06_backward,backward,DK06,DB02,1,4314,4710,TN030,TN027,TN_minor,TN_minor,3600.0,2100.0,3200.0,2300.0,447.21359549995793,0.655443436514793,350.0,304.138126514911,72.1,0
DB02_to_DK06_backward,backward,DK06,DB02,2,4710,6219,TN027,TN026,TN_minor,TN_minor,3200.0,2300.0,2900.0,3050.0,807.7747210701756,0.863900609726256,241.40950004671052,260.42286613151356,72.94444444444444,0
DB02_to_DK06_backward,backward,DK06,DB02,3,6219,8719,TN026,DK06,TN_minor,DK,2900.0,3050.0,1650.0,4300.0,1767.7669529663688,1.0866533338941313,106.08420252182394,283.5239010544543,107.48648648648648,0
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,0,8719,9302,DK06,TN002,DK,TN_major,1650.0,4300.0,500.0,4600.0,1188.4864324004714,1.590729406356136,166.31473259389196,761.5773105863908,158.68,1
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,1,9302,9510,TN002,TN013,TN_major,TN_minor,500.0,4600.0,800.0,4700.0,316.22776601683796,1.3298986592872255,301.1034129765426,1700.735135169495,188.0,1
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,2,9510,9302,TN013,TN002,TN_minor,TN_major,800.0,4700.0,500.0,4600.0,316.22776601683796,1.3298986592872255,301.1034129765426,1700.735135169495,188.0,1
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,3,9302,8719,TN002,DK06,TN_major,DK,500.0,4600.0,1650.0,4300.0,1188.4864324004714,1.590729406356136,166.31473259389196,761.5773105863908,158.68,1
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,4,8719,6219,DK06,TN026,DK,TN_minor,1650.0,4300.0,2900.0,3050.0,1767.7669529663688,16.29980000841197,106.08420252182394,283.5239010544543,107.48648648648648,0
DK06_to_DB02_outer_backup,outer_backup,DK06,DB02,5,6219,2711,TN026,DB02,TN_minor,DB,2900.0,3050.0,4250.0,1300.0,2210.2036105300344,17.24791630626058,159.8185699743368,261.33796292195547,73.84782608695652,0
TA001_TN001_DK06_to_DB01,ta_coverage,DK06,DB01,0,8719,8713,DK06,TN001,DK,TN_major,1650.0,4300.0,1350.0,4300.0,300.0,0.7698691993560651,200.0,761.5773105863908,154.42857142857142,0
TA001_TN001_DK06_to_DB01,ta_coverage,DK06,DB01,1,8713,8719,TN001,DK06,TN_major,DK,1350.0,4300.0,1650.0,4300.0,300.0,0.7698691993560651,200.0,761.5773105863908,154.42857142857142,0
TA001_TN001_DK06_to_DB01,ta_coverage,DK06,DB01,2,8719,8337,DK06,TN028,DK,TN_minor,1650.0,4300.0,2750.0,4100.0,1118.033988749895,0.8703192934191881,197.19200818171424,170.45474594706627,99.625,0
TA001_TN001_DK06_to_DB01,ta_coverage,DK06,DB01,3,8337,4710,TN028,TN027,TN_minor,TN_minor,2750.0,4100.0,3200.0,2300.0,1855.3975315279472,0.9065814492521806,303.18313582786175,279.91391632788975,64.41025641025641,0
TA001_TN001_DK06_to_DB01,ta_coverage,DK06,DB01,4,4710,2956,TN027,DB01,TN_minor,DB,3200.0,2300.0,1350.0,1450.0,2035.9273071502332,1.2343487575492424,100.0,170.718640614962,68.14285714285714,0
TA002_TN002_DK05_to_DB01,ta_coverage,DK05,DB01,0,9104,9302,DK05,TN002,DK,TN_major,700.0,4500.0,500.0,4600.0,223.60679774997897,1.1064222184687476,150.0,1724.0939649566667,156.66666666666666,1
TA002_TN002_DK05_to_DB01,ta_coverage,DK05,DB01,1,9302,9104,TN002,DK05,TN_major,DK,500.0,4600.0,700.0,4500.0,223.60679774997897,1.1064222184687476,150.0,1724.0939649566667,156.66666666666666,1
TA002_TN002_DK05_to_DB01,ta_coverage,DK05,DB01,2,9104,8337,DK05,TN028,DK,TN_minor,700.0,4500.0,2750.0,4100.0,2088.6598574205423,1.009335887747796,130.00196230858083,176.4476887014181,124.13953488372093,0
TA002_TN002_DK05_to_DB01,ta_coverage,DK05,DB01,3,8337,4710,TN028,TN027,TN_minor,TN_minor,2750.0,4100.0,3200.0,2300.0,1855.3975315279472,0.9065814492521806,303.18313582786175,279.91391632788975,64.41025641025641,0
TA002_TN002_DK05_to_DB01,ta_coverage,DK05,DB01,4,4710,2956,TN027,DB01,TN_minor,DB,3200.0,2300.0,1350.0,1450.0,2035.9273071502332,1.2343487575492424,100.0,170.718640614962,68.14285714285714,0
TA003_TN003_DK01_to_DB01,ta_coverage,DK01,DB01,0,7213,7413,DK01,TN003,DK,TN_major,2100.0,3550.0,2000.0,3650.0,141.4213562373095,0.5250993381328175,320.1562118716424,494.9747468305833,133.5,0
TA003_TN003_DK01_to_DB01,ta_coverage,DK01,DB01,1,7413,7213,TN003,DK01,TN_major,DK,2000.0,3650.0,2100.0,3550.0,141.4213562373095,0.5250993381328175,320.1562118716424,494.9747468305833,133.5,0
TA003_TN003_DK01_to_DB01,ta_coverage,DK01,DB01,2,7213,6912,DK01,TN016,DK,TN_minor,2100.0,3550.0,2200.0,3400.0,180.27756377319946,0.3117273873576753,460.9772228646444,514.78150704935,130.2,0
TA003_TN003_DK01_to_DB01,ta_coverage,DK01,DB01,3,6912,8337,TN016,TN028,TN_minor,TN_minor,2200.0,3400.0,2750.0,4100.0,890.2246907382428,0.24648311117619465,570.087712549569,253.57018654836585,96.78947368421052,0
TA003_TN003_DK01_to_DB01,ta_coverage,DK01,DB01,4,8337,4710,TN028,TN027,TN_minor,TN_minor,2750.0,4100.0,3200.0,2300.0,1855.3975315279472,0.9065814492521806,303.18313582786175,279.91391632788975,64.41025641025641,0
TA003_TN003_DK01_to_DB01,ta_coverage,DK01,DB01,5,4710,2956,TN027,DB01,TN_minor,DB,3200.0,2300.0,1350.0,1450.0,2035.9273071502332,1.2343487575492424,100.0,170.718640614962,68.14285714285714,0
TA004_TN004_DK04_to_DB01,ta_coverage,DK04,DB01,0,2329,3440,DK04,TN029,DK,TN_minor,300.0,1150.0,300.0,1700.0,550.0,0.9301132032850161,450.0,2680.0186566514794,82.33333333333333,0
TA004_TN004_DK04_to_DB01,ta_coverage,DK04,DB01,1,3440,3562,TN029,TN004,TN_minor,TN_major,300.0,1700.0,1350.0,1750.0,1051.189802081432,1.4150112168564506,179.35836051771687,1662.0770138594662,71.47826086956522,0
TA004_TN004_DK04_to_DB01,ta_coverage,DK04,DB01,2,3562,4314,TN004,TN030,TN_major,TN_minor,1350.0,1750.0,3600.0,2100.0,2277.05950734714,0.9827957432374868,282.842712474619,354.757698400851,70.80851063829788,0
TA004_TN004_DK04_to_DB01,ta_coverage,DK04,DB01,3,4314,4710,TN030,TN027,TN_minor,TN_minor,3600.0,2100.0,3200.0,2300.0,447.21359549995793,0.655443436514793,350.0,304.138126514911,72.1,0
TA004_TN004_DK04_to_DB01,ta_coverage,DK04,DB01,4,4710,4282,TN027,TN005,TN_minor,TN_major,3200.0,2300.0,2000.0,2100.0,1216.552506059644,1.1715565539952906,90.70832376358854,98.73196037757987,62.46153846153846,0
TA004_TN004_DK04_to_DB01,ta_coverage,DK04,DB01,5,4282,2956,TN005,DB01,TN_major,DB,2000.0,2100.0,1350.0,1450.0,919.2388155425118,1.2318742573914883,100.0,934.0770846134702,104.15,0
TA005_TN008_DK01_to_DB01,ta_coverage,DK01,DB01,0,7213,6194,DK01,TN008,DK,TN_major,2100.0,3550.0,1650.0,3050.0,672.6812023536855,0.635825614641562,304.138126514911,514.78150704935,127.4,0
TA005_TN008_DK01_to_DB01,ta_coverage,DK01,DB01,1,6194,7213,TN008,DK01,TN_major,DK,1650.0,3050.0,2100.0,3550.0,672.6812023536855,0.635825614641562,304.138126514911,514.78150704935,127.4,0
TA005_TN008_DK01_to_DB01,ta_coverage,DK01,DB01,2,7213,6805,DK01,TN015,DK,TN_minor,2100.0,3550.0,1900.0,3350.0,282.842712474619,0.27693452297832105,459.7704741377904,514.78150704935,145.0,0
TA005_TN008_DK01_to_DB01,ta_coverage,DK01,DB01,3,6805,4888,TN015,TN024,TN_minor,TN_minor,1900.0,3350.0,2000.0,2400.0,955.24865872714,0.8984352575600496,282.842712474619,790.5694150420949,97.57142857142857,0
TA005_TN008_DK01_to_DB01,ta_coverage,DK01,DB01,4,4888,2956,TN024,DB01,TN_minor,DB,2000.0,2400.0,1350.0,1450.0,1151.0864433221338,1.26025356623211,100.0,901.3878188659974,99.44,0
TA006_TN005_DK01_to_DB01,ta_coverage,DK01,DB01,0,7213,6194,DK01,TN008,DK,TN_major,2100.0,3550.0,1650.0,3050.0,672.6812023536855,0.635825614641562,304.138126514911,514.78150704935,127.4,0
TA006_TN005_DK01_to_DB01,ta_coverage,DK01,DB01,1,6194,4282,TN008,TN005,TN_major,TN_major,1650.0,3050.0,2000.0,2100.0,1012.4228365658294,1.2320139342301195,126.01065354665933,934.0770846134702,93.86363636363636,0
TA006_TN005_DK01_to_DB01,ta_coverage,DK01,DB01,2,4282,6194,TN005,TN008,TN_major,TN_major,2000.0,2100.0,1650.0,3050.0,1012.4228365658294,1.2320139342301195,126.01065354665933,934.0770846134702,93.86363636363636,0
TA006_TN005_DK01_to_DB01,ta_coverage,DK01,DB01,3,6194,7213,TN008,DK01,TN_major,DK,1650.0,3050.0,2100.0,3550.0,672.6812023536855,0.635825614641562,304.138126514911,514.78150704935,127.4,0
TA006_TN005_DK01_to_DB01,ta_coverage,DK01,DB01,4,7213,6805,DK01,TN015,DK,TN_minor,2100.0,3550.0,1900.0,3350.0,282.842712474619,0.27693452297832105,459.7704741377904,514.78150704935,145.0,0
TA006_TN005_DK01_to_DB01,ta_coverage,DK01,DB01,5,6805,4888,TN015,TN024,TN_minor,TN_minor,1900.0,3350.0,2000.0,2400.0,955.24865872714,0.8984352575600496,282.842712474619,790.5694150420949,97.57142857142857,0
TA006_TN005_DK01_to_DB01,ta_coverage,DK01,DB01,6,4888,2956,TN024,DB01,TN_minor,DB,2000.0,2400.0,1350.0,1450.0,1151.0864433221338,1.26025356623211,100.0,901.3878188659974,99.44,0
TA007_TN006_DK03_to_DB01,ta_coverage,DK03,DB01,0,9253,8946,DK03,TN006,DK,TN_major,3100.0,4550.0,2900.0,4400.0,250.0,0.617086595042861,390.51248379533274,680.0735254367721,92.5,0
TA007_TN006_DK03_to_DB01,ta_coverage,DK03,DB01,1,8946,9253,TN006,DK03,TN_major,DK,2900.0,4400.0,3100.0,4550.0,250.0,0.617086595042861,390.51248379533274,680.0735254367721,92.5,0
TA007_TN006_DK03_to_DB01,ta_coverage,DK03,DB01,2,9253,4710,DK03,TN027,DK,TN_minor,3100.0,4550.0,3200.0,2300.0,2252.221125911042,0.9136127929152333,332.72234489160803,297.82807044721903,61.5531914893617,0
TA007_TN006_DK03_to_DB01,ta_coverage,DK03,DB01,3,4710,2956,TN027,DB01,TN_minor,DB,3200.0,2300.0,1350.0,1450.0,2035.9273071502332,1.2343487575492424,100.0,170.718640614962,68.14285714285714,0
TA008_TN007_DK01_to_DB02,ta_coverage,DK01,DB02,0,7213,7413,DK01,TN003,DK,TN_major,2100.0,3550.0,2000.0,3650.0,141.4213562373095,0.5250993381328175,320.1562118716424,494.9747468305833,133.5,0
TA008_TN007_DK01_to_DB02,ta_coverage,DK01,DB02,1,7413,4282,TN003,TN005,TN_major,TN_major,2000.0,3650.0,2000.0,2100.0,1550.0,0.7732723639631367,300.0,494.9747468305833,114.625,0
TA008_TN007_DK01_to_DB02,ta_coverage,DK01,DB02,2,4282,3114,TN005,TN007,TN_major,TN_major,2000.0,2100.0,4200.0,1500.0,2280.350850198276,1.0847575692637383,219.33910009790316,24.786422284763596,57.744680851063826,0
TA008_TN007_DK01_to_DB02,ta_coverage,DK01,DB02,3,3114,4282,TN007,TN005,TN_major,TN_major,4200.0,1500.0,2000.0,2100.0,2280.350850198276,1.0847575692637383,219.33910009790316,24.786422284763596,57.744680851063826,0
TA008_TN007_DK01_to_DB02,ta_coverage,DK01,DB02,4,4282,7413,TN005,TN003,TN_major,TN_major,2000.0,2100.0,2000.0,3650.0,1550.0,0.7732723639631367,300.0,494.9747468305833,114.625,0
TA008_TN007_DK01_to_DB02,ta_coverage,DK01,DB02,5,7413,7213,TN003,DK01,TN_major,DK,2000.0,3650.0,2100.0,3550.0,141.4213562373095,0.5250993381328175,320.1562118716424,494.9747468305833,133.5,0
TA008_TN007_DK01_to_DB02,ta_coverage,DK01,DB02,6,7213,6219,DK01,TN026,DK,TN_minor,2100.0,3550.0,2900.0,3050.0,943.3981132056604,0.7470594444832559,335.4101966249685,514.78150704935,86.1,0
