edge_id,u,v,u_name,v_name,u_role,v_role,x1,y1,x2,y2,distance_m,nofly_clearance_m,route_hit_density,nearest_flz_distance_m,emergency_support,is_tn_edge,is_flz_edge,u_is_outer_zone,v_is_outer_zone,is_outer_zone_edge,edge_cost,aco_initial_desirability,edge_cost_distance_component,edge_cost_density_component,edge_cost_clearance_risk_component,edge_cost_outer_zone_component
122,8713,8825,TN001,TN014,TN_major,TN_minor,1350.0,4300.0,1900.0,4350.0,552.268050859363,226.38462845343543,174.07692307692307,570.087712549569,0.7757645265618263,1,0,False,False,0,0.6196149457489268,1.6139055503112547,0.24057192395717727,1.1285275390711964,0.622692285910941,0.0
123,8713,8325,TN001,TN018,TN_major,TN_minor,1350.0,4300.0,2150.0,4100.0,824.6211251235321,121.26781251816682,151.83333333333334,223.60679774997897,0.9616906016054253,1,0,False,False,0,0.8036080953778548,1.2443876632798256,0.35921087649015326,0.9843240274871249,0.7978869791363886,0.0
124,8713,9357,TN001,TN020,TN_major,TN_minor,1350.0,4300.0,3250.0,4600.0,1923.5384061671346,150.9230856356236,109.025,452.30798302217494,0.8522885914784606,1,0,False,False,0,1.0673193027808623,0.9369267447843731,0.8379071258188546,0.7068008370809031,0.7484615239406274,0.0
125,8713,8337,TN001,TN028,TN_major,TN_minor,1350.0,4300.0,2750.0,4100.0,1414.213562373095,156.3936616613595,121.36666666666666,155.78423445622764,0.9812186656218518,1,0,False,False,0,0.8982652040271535,1.1132569707885192,0.6160415708586178,0.7868109295456908,0.7393438972310675,0.0
126,9302,8946,TN002,TN006,TN_major,TN_major,500.0,4600.0,2900.0,4400.0,2408.3189157584593,217.1360479214714,120.76,444.90849079465124,0.8567206207724476,1,0,True,False,1,0.9695032585744332,1.0314560483998882,1.049080992762363,0.7828779553853691,0.6381065867975477,1.0
127,9302,9510,TN002,TN013,TN_major,TN_minor,500.0,4600.0,800.0,4700.0,316.22776601683796,301.1034129765426,188.0,1700.735135169495,0.10437494476592496,1,0,True,True,1,0.7599420910212717,1.3158897392512092,0.1377510829405623,1.2187897947370767,0.498160978372429,1.0
128,9302,8825,TN002,TN014,TN_major,TN_minor,500.0,4600.0,1900.0,4350.0,1422.1462653327892,193.41108499834738,165.96666666666667,570.087712549569,0.7757645265618263,1,0,True,False,1,0.7955912385576311,1.2569268633638453,0.6194971131631651,1.075949359573742,0.677648191669421,1.0
129,9302,8491,TN002,TN017,TN_major,TN_minor,500.0,4600.0,350.0,4200.0,427.20018726587654,140.54567378526124,156.7,1944.8650338776724,0.05207459208953554,1,0,True,True,1,1.1672313624867796,0.8567281792955819,0.1860914655582524,1.0158742597622334,0.7657572103578979,1.0
130,9302,8325,TN002,TN018,TN_major,TN_minor,500.0,4600.0,2150.0,4100.0,1724.0939649566667,145.686271816937,158.52777777777777,223.60679774997897,0.9616906016054253,1,0,True,False,1,0.8391650795305379,1.1916606450776521,0.7510276967627912,1.0277236049888439,0.7571895469717717,1.0
131,9302,8337,TN002,TN028,TN_major,TN_minor,500.0,4600.0,2750.0,4100.0,2304.886114323222,179.00813186017209,137.52083333333334,185.88732306538478,0.973365730496955,1,0,True,False,1,0.9091336049168379,1.0999483404768367,1.0040249226115798,0.8915371714383248,0.7016531135663799,1.0
132,7413,4282,TN003,TN005,TN_major,TN_major,2000.0,3650.0,2000.0,2100.0,1550.0,300.0,114.625,494.9747468305833,0.8257970399501007,1,0,False,False,0,0.7732723639631367,1.2932054042056413,0.6751911169827596,0.7431052139454117,0.5,0.0
133,7413,8946,TN003,TN006,TN_major,TN_major,2000.0,3650.0,2900.0,4400.0,1171.537451385998,320.1562118716424,105.4,45.069390943299865,0.9984143444198318,1,0,False,False,0,0.6420572641046738,1.5574934759043102,0.5103301163796435,0.6833002359855739,0.4664063135472626,0.0
134,7413,6194,TN003,TN008,TN_major,TN_major,2000.0,3650.0,1650.0,3050.0,694.6221994724903,304.138126514911,142.26666666666668,494.9747468305833,0.8257970399501007,1,0,False,False,0,0.5836238920165469,1.7134322526529604,0.3025824120921625,0.9223040503435893,0.4931031224751483,0.0
135,7413,7321,TN003,TN010,TN_major,TN_major,2000.0,3650.0,2450.0,3600.0,452.76925690687085,320.1562118716424,147.54545454545453,386.58763560155415,0.8898006656687011,1,0,False,False,0,0.4814760596499836,2.0769464648501224,0.19722953568155108,0.9565260332970382,0.4664063135472626,0.0
136,7413,8825,TN003,TN014,TN_major,TN_minor,2000.0,3650.0,1900.0,4350.0,707.1067811865476,155.63490039905022,136.5625,396.23225512317896,0.8845676804449063,1,0,False,False,0,0.8215933827100412,1.2171470961724171,0.3080207854293089,0.8853243688499044,0.7406084993349162,0.0
137,7413,6805,TN003,TN015,TN_major,TN_minor,2000.0,3650.0,1900.0,3350.0,316.22776601683796,320.1562118716424,171.875,494.9747468305833,0.8257970399501007,1,0,False,False,0,0.4197449569022497,2.3823990820046475,0.1377510829405623,1.114252638140612,0.4664063135472626,0.0
138,7413,6912,TN003,TN016,TN_major,TN_minor,2000.0,3650.0,2200.0,3400.0,320.1562118716424,320.1562118716424,147.75,494.9747468305833,0.8257970399501007,1,0,False,False,0,0.4983730477583796,2.006529053884187,0.13946234213069889,0.9578520860234205,0.4664063135472626,0.0
139,7413,8325,TN003,TN018,TN_major,TN_minor,2000.0,3650.0,2150.0,4100.0,474.3416490252569,269.2582403567252,142.45454545454547,221.92341021172146,0.9622542573096843,1,0,False,False,0,0.5489304780205446,1.8217243167222597,0.20662662441084342,0.9235220543293033,0.5512362660721246,0.0
140,7413,2962,TN003,TN019,TN_major,TN_minor,2000.0,3650.0,1650.0,1450.0,2227.6669409945466,84.36399676768086,104.52173913043478,494.9747468305833,0.8257970399501007,1,0,False,False,0,1.2392141860645947,0.806963002235898,0.9703876968746291,0.677606537129494,0.8593933387205319,0.0
141,7413,9357,TN003,TN020,TN_major,TN_minor,2000.0,3650.0,3250.0,4600.0,1570.0318468107582,320.1562118716424,107.39393939393939,66.87792049697718,0.9965118351360369,1,0,False,False,0,0.6799419937188651,1.4707136921057253,0.6839171331268779,0.6962267944146033,0.4664063135472626,0.0
142,7413,4888,TN003,TN024,TN_major,TN_minor,2000.0,3650.0,2000.0,2400.0,1250.0,300.0,116.57692307692308,494.9747468305833,0.8257970399501007,1,0,False,False,0,0.7342747411343351,1.3618880563086817,0.5445089653086771,0.7557593837659736,0.5,0.0
143,7413,6219,TN003,TN026,TN_major,TN_minor,2000.0,3650.0,2900.0,3050.0,1081.6653826391969,320.1562118716424,96.78260869565217,485.36430894400826,0.8318977745726263,1,0,False,False,0,0.7434612679439738,1.3450599824325462,0.4711811986488667,0.627434339288791,0.4664063135472626,0.0
144,7413,8337,TN003,TN028,TN_major,TN_minor,2000.0,3650.0,2750.0,4100.0,874.642784226795,320.1562118716424,113.78947368421052,120.18504251546622,0.9887787114210276,1,0,False,False,0,0.5873485570065375,1.702566539188534,0.3810006699632261,0.7376885599724411,0.4664063135472626,0.0
145,7413,4314,TN003,TN030,TN_major,TN_minor,2000.0,3650.0,3600.0,2100.0,2227.6669409945466,126.71051872498803,84.73913043478261,307.93016684683744,0.9285984276878041,1,0,False,False,0,1.1813605343011295,0.8464816378782969,0.9703876968746291,0.5493573797276972,0.78881580212502,0.0
146,3562,4282,TN004,TN005,TN_major,TN_major,1350.0,1750.0,2000.0,2100.0,738.24115301167,234.2126289412158,105.4375,934.0770846134702,0.5057865053076862,1,0,False,False,0,0.9843021898915623,1.0159481613163608,0.32158314109973535,0.6835433456520772,0.609645618431307,0.0
147,3562,3709,TN004,TN011,TN_major,TN_major,1350.0,1750.0,3650.0,1800.0,2300.5434140654684,184.73305468672527,62.0,150.0,0.9825754689579004,1,0,False,False,0,1.1393121978736576,0.8777225433611074,1.0021332112323837,0.40194131528563165,0.6921115755221245,0.0
148,3562,2962,TN004,TN019,TN_major,TN_minor,1350.0,1750.0,1650.0,1450.0,424.26406871192853,282.842712474619,122.9,1540.2921800749364,0.15668534995884562,1,0,False,False,0,0.9870059268655631,1.0131651419517835,0.18481247125758535,0.7967514136871634,0.5285954792089683,0.0
149,3562,4888,TN004,TN024,TN_major,TN_minor,1350.0,1750.0,2000.0,2400.0,919.2388155425118,106.08233879340196,92.85,901.3878188659974,0.530059706503893,1,0,False,False,0,1.246228948557562,0.8024207760198816,0.4004270210581016,0.6019395342624339,0.8231961020109968,0.0
150,3562,3446,TN004,TN025,TN_major,TN_minor,1350.0,1750.0,600.0,1700.0,751.6648189186454,169.78847134007657,71.76470588235294,1662.0770138594662,0.11553253215504648,1,0,False,False,0,1.3974137237322324,0.7156076851236195,0.3274305862466606,0.46524516570063623,0.7170192144332057,0.0
151,3562,4710,TN004,TN027,TN_major,TN_minor,1350.0,1750.0,3200.0,2300.0,1930.0259065618782,157.67145995190825,76.7,135.49165349083503,0.9857601808489643,1,0,False,False,0,1.0948229842569137,0.9133896660734862,0.8407331275207598,0.4972403045549669,0.7372142334134862,0.0
152,3562,3440,TN004,TN029,TN_major,TN_minor,1350.0,1750.0,300.0,1700.0,1051.189802081432,179.35836051771687,71.47826086956522,1662.0770138594662,0.11553253215504648,1,0,False,False,0,1.4150112168564506,0.7067081787673543,0.45790581717951484,0.4633881643264926,0.7010693991371386,0.0
153,3562,4314,TN004,TN030,TN_major,TN_minor,1350.0,1750.0,3600.0,2100.0,2277.05950734714,282.842712474619,70.80851063829788,354.757698400851,0.906356397606667,1,0,False,False,0,0.9827957432374868,1.0175054245817545,0.9919034530335017,0.45904622418345303,0.5285954792089683,0.0
154,3562,448,TN004,TN032,TN_major,TN_minor,1350.0,1750.0,2200.0,200.0,1767.7669529663688,98.91385452647144,48.4054054054054,1647.716339605355,0.11990330683999892,1,0,False,False,0,1.6997263320601321,0.5883300041530583,0.7700519635732722,0.3138085857352076,0.8351435757892143,0.0
155,4282,8946,TN005,TN006,TN_major,TN_major,2000.0,2100.0,2900.0,4400.0,2469.817807045694,81.60882305241266,75.3921568627451,366.9604883362785,0.9001416627399471,1,0,False,False,0,1.3274269347726284,0.7533371320141906,1.0758703508923173,0.488761656316652,0.8639852949126455,0.0
156,4282,3114,TN005,TN007,TN_major,TN_major,2000.0,2100.0,4200.0,1500.0,2280.350850198276,219.33910009790316,57.744680851063826,24.786422284763596,0.9995201411615358,1,0,False,False,0,1.0847575692637383,0.9218649662695914,0.9933371855857802,0.3743544027746068,0.6344348331701615,0.0
157,4282,6194,TN005,TN008,TN_major,TN_major,2000.0,2100.0,1650.0,3050.0,1012.4228365658294,126.01065354665933,93.86363636363636,934.0770846134702,0.5057865053076862,1,0,False,False,0,1.2320139342301195,0.8116791313930195,0.44101864895466847,0.6085108622176169,0.789982244088901,0.0
158,4282,7321,TN005,TN010,TN_major,TN_major,2000.0,2100.0,2450.0,3600.0,1566.0459763365825,131.37085209912433,84.0909090909091,412.31056256176606,0.8756292572035382,1,0,False,False,0,1.1301273728709413,0.8848560118136333,0.6821808593606796,0.5451550097349109,0.7810485798347928,0.0
159,4282,3709,TN005,TN011,TN_major,TN_major,2000.0,2100.0,3650.0,1800.0,1677.0509831248423,277.54796337267265,57.94285714285714,150.0,0.9825754689579004,1,0,False,False,0,0.9298723149999797,1.075416467259832,0.730535436472966,0.37563916470012026,0.5374200610455455,0.0
160,4282,8825,TN005,TN014,TN_major,TN_minor,2000.0,2100.0,1900.0,4350.0,2252.221125911042,117.71292496244239,120.29787234042553,434.57603788429674,0.862824464646325,1,0,False,False,0,1.1166551817112003,0.8955315986333096,0.981083675932932,0.7798820166866717,0.8038117917292626,0.0
161,4282,6805,TN005,TN015,TN_major,TN_minor,2000.0,2100.0,1900.0,3350.0,1253.9936203984453,263.34219644036483,100.22222222222223,790.5694150420949,0.6136802511983585,1,0,False,False,0,0.9548775321391207,1.047254717324635,0.5462486149974715,0.649733093884659,0.5610963392660586,0.0
162,4282,6912,TN005,TN016,TN_major,TN_minor,2000.0,2100.0,2200.0,3400.0,1315.2946437965904,212.93075440818689,99.0,618.4658438426491,0.7416868759123438,1,0,False,False,0,0.9855308683581685,1.014681561081832,0.5729517804557811,0.6418095195689925,0.6451154093196885,0.0
163,4282,8325,TN005,TN018,TN_major,TN_minor,2000.0,2100.0,2150.0,4100.0,2005.617112013158,258.5279565978371,114.0,207.33141987661878,0.966974590330451,1,0,False,False,0,0.8234470954452704,1.214407100992032,0.8736611987741294,0.739053386170355,0.5691200723369382,0.0
164,4282,2962,TN005,TN019,TN_major,TN_minor,2000.0,2100.0,1650.0,1450.0,738.24115301167,356.1678755243876,97.25,934.0770846134702,0.5057865053076862,1,0,False,False,0,0.8075829175128975,1.2382629428067733,0.32158314109973535,0.6304644017988336,0.4063868741260206,0.0
165,4282,3209,TN005,TN021,TN_major,TN_minor,2000.0,2100.0,3900.0,1550.0,1978.0040444852482,202.5617189895465,54.073170731707314,33.65728004459065,0.9991153817400137,1,0,False,False,0,1.091897202895532,0.9158371294918278,0.8616327485112327,0.35055228008978967,0.6623971350174225,0.0
166,4282,4888,TN005,TN024,TN_major,TN_minor,2000.0,2100.0,2000.0,2400.0,300.0,300.0,104.57142857142857,900.0,0.5310959910353452,1,0,False,False,0,0.8170839190555876,1.2238644974873973,0.13068215167408248,0.677928670020927,0.5,0.0
167,4282,3446,TN005,TN025,TN_major,TN_minor,2000.0,2100.0,600.0,1700.0,1456.0219778561036,137.43685418725508,76.83870967741936,934.0770846134702,0.5057865053076862,1,0,False,False,0,1.316464665035366,0.7596102094947879,0.6342536165032964,0.498139548912786,0.7709385763545749,0.0
168,4282,4710,TN005,TN027,TN_major,TN_minor,2000.0,2100.0,3200.0,2300.0,1216.552506059644,90.70832376358854,62.46153846153846,98.73196037757987,0.9924133003971678,1,0,False,False,0,1.1715565539952906,0.8535652816671621,0.5299389970545718,0.40493343425798123,0.8488194603940191,0.0
169,4282,8337,TN005,TN028,TN_major,TN_minor,2000.0,2100.0,2750.0,4100.0,2136.000936329383,91.06217751111913,74.61363636363636,339.7200036921569,0.9137814835320892,1,0,False,False,0,1.2710217226221745,0.78676861473064,0.9304573277912621,0.48371456674586827,0.8482297041481348,0.0
170,4282,3440,TN005,TN029,TN_major,TN_minor,2000.0,2100.0,300.0,1700.0,1746.424919657298,115.17511068997923,73.5,934.0770846134702,0.5057865053076862,1,0,False,False,0,1.3960152732197664,0.7163245411302717,0.7607552207935079,0.4764949463466762,0.8080414821833679,0.0
171,4282,4314,TN005,TN030,TN_major,TN_minor,2000.0,2100.0,3600.0,2100.0,1600.0,200.0,63.09090909090909,250.0,0.9523447998951764,1,0,False,False,0,1.0491560490365563,0.9531470565492173,0.6969714755951066,0.4090135964930035,0.6666666666666667,0.0
172,8946,6194,TN006,TN008,TN_major,TN_major,2900.0,4400.0,1650.0,3050.0,1839.8369492974098,304.138126514911,110.57894736842105,133.42841143780674,0.9861875752427056,1,0,False,False,0,0.7308591090115921,1.3682527694734377,0.8014461708788845,0.7168749604542548,0.4931031224751483,0.0
