lon,lat,road_code,road_id,part_id,distance_m
105.53441258,20.99510773,7,143,0,75.00000000
105.53417205,20.99510807,7,143,0,100.00000000
105.53393152,20.99510841,7,143,0,125.00000000
105.53369099,20.99510875,7,143,0,150.00000000
105.53345046,20.99510908,7,143,0,175.00000000
105.53320992,20.99510942,7,143,0,200.00000000
105.53296939,20.99510976,7,143,0,225.00000000
105.53272886,20.99511009,7,143,0,250.00000000
105.53248833,20.99511043,7,143,0,275.00000000
105.53224780,20.99511167,7,143,0,300.00000000
105.53200728,20.99511388,7,143,0,325.00000000
105.53176676,20.99511610,7,143,0,350.00000000
105.53152624,20.99511831,7,143,0,375.00000000
105.53128572,20.99512052,7,143,0,400.00000000
105.53104522,20.99512413,7,143,0,425.00000000
105.53080473,20.99512637,7,143,0,450.00000000
105.53056421,20.99512400,7,143,0,475.00000000
105.53032368,20.99512290,7,143,0,500.00000000
105.53008315,20.99512200,7,143,0,525.00000000
105.52984262,20.99512109,7,143,0,550.00000000
105.52960211,20.99512148,7,143,0,575.00000000
105.52936176,20.99513018,7,143,0,600.00000000
105.52912251,20.99515275,7,143,0,625.00000000
105.52888617,20.99519323,7,143,0,650.00000000
105.52865314,20.99524838,7,143,0,675.00000000
105.52842467,20.99531863,7,143,0,700.00000000
105.52820347,20.99540736,7,143,0,725.00000000
105.52798603,20.99550370,7,143,0,750.00000000
105.52777843,20.99561757,7,143,0,775.00000000
105.52758281,20.99574892,7,143,0,800.00000000
105.52739373,20.99588854,7,143,0,825.00000000
105.52722746,20.99605151,7,143,0,850.00000000
105.52706413,20.99621730,7,143,0,875.00000000
105.52691199,20.99639212,7,143,0,900.00000000
105.52677309,20.99657625,7,143,0,925.00000000
105.52664615,20.99676812,7,143,0,950.00000000
105.52653443,20.99696813,7,143,0,975.00000000
105.52643327,20.99717293,7,143,0,1000.00000000
105.52634361,20.99738239,7,143,0,1025.00000000
105.52626303,20.99759523,7,143,0,1050.00000000
105.52618246,20.99780806,7,143,0,1075.00000000
105.52610741,20.99802256,7,143,0,1100.00000000
105.52604101,20.99823967,7,143,0,1125.00000000
105.52597461,20.99845677,7,143,0,1150.00000000
105.52590821,20.99867388,7,143,0,1175.00000000
105.52583838,20.99888994,7,143,0,1200.00000000
105.52575828,20.99910287,7,143,0,1225.00000000
105.52568481,20.99931796,7,143,0,1250.00000000
105.52560947,20.99953248,7,143,0,1275.00000000
105.52553388,20.99974692,7,143,0,1300.00000000
105.52545829,20.99996136,7,143,0,1325.00000000
105.52538271,21.00017580,7,143,0,1350.00000000
105.52530712,21.00039024,7,143,0,1375.00000000
105.52523153,21.00060468,7,143,0,1400.00000000
105.52515595,21.00081912,7,143,0,1425.00000000
105.52508036,21.00103356,7,143,0,1450.00000000
105.52500481,21.00124801,7,143,0,1475.00000000
105.52492956,21.00146256,7,143,0,1500.00000000
105.52485479,21.00167725,7,143,0,1525.00000000
105.52477781,21.00189125,7,143,0,1550.00000000
105.52469040,21.00210162,7,143,0,1575.00000000
105.52459903,21.00231056,7,143,0,1600.00000000
105.52450241,21.00251742,7,143,0,1625.00000000
105.52439798,21.00272086,7,143,0,1650.00000000
105.52428491,21.00292017,7,143,0,1675.00000000
105.52416153,21.00311406,7,143,0,1700.00000000
105.52403365,21.00330537,7,143,0,1725.00000000
105.52389336,21.00348885,7,143,0,1750.00000000
105.52375054,21.00367056,7,143,0,1775.00000000
105.52359953,21.00384628,7,143,0,1800.00000000
105.52343778,21.00401348,7,143,0,1825.00000000
105.52327860,21.00418280,7,143,0,1850.00000000
105.52312394,21.00435576,7,143,0,1875.00000000
105.52297292,21.00453159,7,143,0,1900.00000000
105.52282528,21.00470982,7,143,0,1925.00000000
105.52268511,21.00489338,7,143,0,1950.00000000
105.52254907,21.00507966,7,143,0,1975.00000000
105.52241743,21.00526866,7,143,0,2000.00000000
105.52229110,21.00546089,7,143,0,2025.00000000
105.52216973,21.00565586,7,143,0,2050.00000000
105.52205604,21.00585489,7,143,0,2075.00000000
105.52194498,21.00605526,7,143,0,2100.00000000
105.52183952,21.00625825,7,143,0,2125.00000000
105.52174015,21.00646396,7,143,0,2150.00000000
105.52164931,21.00667310,7,143,0,2175.00000000
105.52156031,21.00688293,7,143,0,2200.00000000
105.52148807,21.00709832,7,143,0,2225.00000000
105.52142563,21.00731646,7,143,0,2250.00000000
105.52136984,21.00753614,7,143,0,2275.00000000
105.52132962,21.00775882,7,143,0,2300.00000000
105.52130235,21.00798323,7,143,0,2325.00000000
105.52128264,21.00820834,7,143,0,2350.00000000
105.52127876,21.00843415,7,143,0,2375.00000000
105.52127625,21.00866002,7,143,0,2400.00000000
105.52127420,21.00888590,7,143,0,2425.00000000
105.52123670,21.00910680,7,143,0,2449.97381628
105.52661240,21.00275260,6,144,0,0.00000000
105.52664220,21.00267250,6,144,0,9.39065192
105.53098890,21.00519060,8,145,0,0.00000000
105.53101846,21.00496689,8,145,0,25.00000000
105.53108586,21.00475032,8,145,0,50.00000000
105.53110500,21.00469980,8,145,0,55.93508209
105.53333380,20.99944780,5,146,0,0.00000000
105.53351781,20.99930982,5,146,0,25.00000000
105.53371020,20.99930490,5,146,0,45.25221921
105.53380560,20.99934610,5,147,0,0.00000000
105.53393924,20.99952779,5,147,0,25.00000000
105.53394990,20.99963350,5,147,0,36.82865519
105.53329150,20.99956800,5,148,0,0.00000000
105.53333380,20.99944780,5,148,0,14.09006133
105.53394990,20.99963350,5,149,0,0.00000000
105.53391940,20.99973530,5,149,0,11.74715412
105.53344360,20.99986370,5,150,0,0.00000000
105.53330404,20.99968623,5,150,0,25.00000000
105.53329150,20.99956800,5,150,0,38.22439763
105.53391940,20.99973530,5,151,0,0.00000000
105.53374788,20.99988661,5,151,0,25.00000000
105.53354540,20.99990340,5,151,0,46.45474688
105.53354540,20.99990340,5,152,0,0.00000000
105.53344360,20.99986370,5,152,0,11.45644911
105.53264820,20.99940860,8,153,0,0.00000000
105.53252478,20.99958430,8,153,0,25.00000000
105.53250650,20.99967300,8,153,0,34.99903193
105.53250650,20.99967300,8,153,1,0.00000000
105.53246189,20.99989496,8,153,1,25.00000000
105.53241728,21.00011693,8,153,1,50.00000000
105.53237271,21.00033890,8,153,1,75.00000000
105.53232814,21.00056087,8,153,1,100.00000000
105.53214250,21.00064843,8,153,1,125.00000000
105.53191089,21.00059273,8,153,1,150.00000000
105.53178427,21.00041097,8,153,1,175.00000000
105.53172071,21.00019482,8,153,1,200.00000000
105.53159257,21.00000386,8,153,1,225.00000000
105.53154764,20.99978861,8,153,1,250.00000000
105.53164969,20.99958720,8,153,1,275.00000000
105.53187646,20.99956478,8,153,1,300.00000000
105.53211308,20.99960542,8,153,1,325.00000000
105.53234969,20.99964606,8,153,1,350.00000000
105.53250650,20.99967300,8,153,1,366.56796663
105.53241690,21.00011880,8,154,0,0.00000000
105.53218027,21.00007825,8,154,0,25.00000000
105.53213910,21.00007120,8,154,0,29.34919619
105.53412940,21.00449820,6,155,0,0.00000000
105.53422242,21.00428989,6,155,0,25.00000000
105.53431640,21.00408196,6,155,0,50.00000000
105.53441039,21.00387404,6,155,0,75.00000000
105.53450439,21.00366611,6,155,0,100.00000000
105.53459838,21.00345819,6,155,0,125.00000000
105.53469237,21.00325027,6,155,0,150.00000000
105.53478636,21.00304234,6,155,0,175.00000000
105.53488035,21.00283442,6,155,0,200.00000000
105.53497434,21.00262649,6,155,0,225.00000000
105.53506833,21.00241857,6,155,0,250.00000000
105.53516232,21.00221064,6,155,0,275.00000000
105.53525632,21.00200272,6,155,0,300.00000000
105.53535031,21.00179479,6,155,0,325.00000000
105.53544430,21.00158687,6,155,0,350.00000000
105.53553829,21.00137894,6,155,0,375.00000000
105.53563227,21.00117102,6,155,0,400.00000000
105.53572723,21.00096348,6,155,0,425.00000000
105.53582331,21.00075640,6,155,0,450.00000000
105.53592130,21.00055027,6,155,0,475.00000000
105.53602174,21.00034635,6,155,0,500.00000000
105.53610135,21.00013330,6,155,0,525.00000000
105.53615804,20.99991378,6,155,0,550.00000000
105.53619080,20.99969009,6,155,0,575.00000000
105.53620045,20.99946461,6,155,0,600.00000000
105.53618804,20.99923915,6,155,0,625.00000000
105.53615615,20.99901546,6,155,0,650.00000000
105.53610216,20.99879577,6,155,0,675.00000000
105.53603038,20.99858017,6,155,0,700.00000000
105.53592762,20.99837614,6,155,0,725.00000000
105.53580495,20.99818193,6,155,0,750.00000000
105.53567092,20.99799436,6,155,0,775.00000000
105.53550621,20.99783004,6,155,0,800.00000000
105.53533175,20.99767473,6,155,0,825.00000000
105.53514521,20.99753242,6,155,0,850.00000000
105.53494266,20.99741180,6,155,0,875.00000000
105.53472487,20.99731659,6,155,0,900.00000000
105.53450313,20.99723007,6,155,0,925.00000000
105.53427011,20.99717502,6,155,0,950.00000000
105.53403295,20.99713731,6,155,0,975.00000000
105.53379398,20.99711458,6,155,0,1000.00000000
105.53355412,20.99711697,6,155,0,1025.00000000
105.53331462,20.99713785,6,155,0,1050.00000000
105.53307905,20.99718220,6,155,0,1075.00000000
105.53285038,20.99725193,6,155,0,1100.00000000
105.53263122,20.99734368,6,155,0,1125.00000000
105.53241956,20.99745098,6,155,0,1150.00000000
105.53222298,20.99758070,6,155,0,1175.00000000
105.53203721,20.99772416,6,155,0,1200.00000000
105.53186611,20.99788287,6,155,0,1225.00000000
105.53171106,20.99805547,6,155,0,1250.00000000
105.53157609,20.99824232,6,155,0,1275.00000000
105.53146074,20.99844034,6,155,0,1300.00000000
105.53136306,20.99864675,6,155,0,1325.00000000
105.53127348,20.99885629,6,155,0,1350.00000000
105.53118872,20.99906768,6,155,0,1375.00000000
105.53110168,20.99927825,6,155,0,1400.00000000
105.53101534,20.99948909,6,155,0,1425.00000000
105.53092902,20.99969992,6,155,0,1450.00000000
105.53084269,20.99991076,6,155,0,1475.00000000
105.53075636,21.00012159,6,155,0,1500.00000000
105.53067003,21.00033242,6,155,0,1525.00000000
105.53058371,21.00054326,6,155,0,1550.00000000
105.53049738,21.00075409,6,155,0,1575.00000000
105.53041105,21.00096493,6,155,0,1600.00000000
105.53032472,21.00117576,6,155,0,1625.00000000
105.53023839,21.00138659,6,155,0,1650.00000000
105.53015206,21.00159743,6,155,0,1675.00000000
105.53006573,21.00180826,6,155,0,1700.00000000
105.52997940,21.00201910,6,155,0,1725.00000000
105.52989307,21.00222993,6,155,0,1750.00000000
105.52980674,21.00244076,6,155,0,1775.00000000
105.52972041,21.00265160,6,155,0,1800.00000000
105.52963408,21.00286243,6,155,0,1825.00000000
105.52954775,21.00307327,6,155,0,1850.00000000
105.52946142,21.00328410,6,155,0,1875.00000000
105.52940510,21.00342340,6,155,0,1891.49110075
105.52165020,21.00148780,2,156,0,0.00000000
105.52173065,21.00127492,2,156,0,25.00000000
105.52181110,21.00106205,2,156,0,50.00000000
105.52189155,21.00084917,2,156,0,75.00000000
105.52195479,21.00063165,2,156,0,100.00000000
105.52200723,21.00041120,2,156,0,125.00000000
105.52206554,21.00019211,2,156,0,150.00000000
105.52212880,20.99997418,2,156,0,175.00000000
105.52219207,20.99975625,2,156,0,200.00000000
105.52225532,20.99953832,2,156,0,225.00000000
105.52231855,20.99932038,2,156,0,250.00000000
105.52238178,20.99910244,2,156,0,275.00000000
105.52244500,20.99888450,2,156,0,300.00000000
105.52250827,20.99866657,2,156,0,325.00000000
105.52252780,20.99860050,2,156,0,332.58894067
105.52533740,21.00268100,11,157,0,0.00000000
105.52537300,21.00257400,11,157,0,12.40695475
105.52089140,21.00262810,8,158,0,0.00000000
105.52111039,21.00272156,8,158,0,25.00000000
105.52132938,21.00281502,8,158,0,50.00000000
105.52154837,21.00290848,8,158,0,75.00000000
105.52176736,21.00300194,8,158,0,100.00000000
105.52179070,21.00301190,8,158,0,102.66465662
105.52449880,21.00252500,11,159,0,0.00000000
105.52473644,21.00256000,11,159,0,25.00000000
105.52497392,21.00259574,11,159,0,50.00000000
105.52520729,21.00265048,11,159,0,75.00000000
105.52543781,21.00271417,11,159,0,100.00000000
105.52566472,21.00278913,11,159,0,125.00000000
105.52589164,21.00286408,11,159,0,150.00000000
105.52611687,21.00294336,11,159,0,175.00000000
105.52634219,21.00302234,11,159,0,200.00000000
105.52650843,21.00315386,11,159,0,225.00000000
105.52645376,21.00337235,11,159,0,250.00000000
105.52636617,21.00358181,11,159,0,275.00000000
105.52630879,21.00379888,11,159,0,300.00000000
105.52626499,21.00402096,11,159,0,325.00000000
105.52622150,21.00424312,11,159,0,350.00000000
105.52618644,21.00446641,11,159,0,375.00000000
105.52614228,21.00468807,11,159,0,400.00000000
105.52610823,21.00491153,11,159,0,425.00000000
105.52606823,21.00513427,11,159,0,450.00000000
105.52602602,21.00535664,11,159,0,475.00000000
105.52597851,21.00557807,11,159,0,500.00000000
105.52593020,21.00579935,11,159,0,525.00000000
105.52588190,21.00602063,11,159,0,550.00000000
105.52583359,21.00624191,11,159,0,575.00000000
105.52578529,21.00646319,11,159,0,600.00000000
105.52573698,21.00668448,11,159,0,625.00000000
105.52568868,21.00690576,11,159,0,650.00000000
105.52581188,21.00706465,11,159,0,675.00000000
105.52600634,21.00719762,11,159,0,700.00000000
105.52620079,21.00733059,11,159,0,725.00000000
105.52639525,21.00746356,11,159,0,750.00000000
105.52658970,21.00759653,11,159,0,775.00000000
105.52678416,21.00772950,11,159,0,800.00000000
105.52697862,21.00786247,11,159,0,825.00000000
105.52699869,21.00806431,11,159,0,850.00000000
105.52694426,21.00828418,11,159,0,875.00000000
105.52677868,21.00844582,11,159,0,900.00000000
105.52670347,21.00865610,11,159,0,925.00000000
105.52659365,21.00884492,11,159,0,950.00000000
105.52657810,21.00891960,11,159,0,958.42148076
105.52141370,21.00902990,11,160,0,0.00000000
105.52155704,21.00886582,11,160,0,25.00000000
105.52172108,21.00881245,11,160,0,50.00000000
105.52194499,21.00888295,11,160,0,75.00000000
105.52218268,21.00891729,11,160,0,100.00000000
105.52240362,21.00900241,11,160,0,125.00000000
105.52262395,21.00909285,11,160,0,150.00000000
105.52285472,21.00915641,11,160,0,175.00000000
105.52308586,21.00921897,11,160,0,200.00000000
105.52331601,21.00928469,11,160,0,225.00000000
105.52354616,21.00935041,11,160,0,250.00000000
105.52378189,21.00932734,11,160,0,275.00000000
105.52401754,21.00934303,11,160,0,300.00000000
105.52425319,21.00937035,11,160,0,325.00000000
105.52448470,21.00930906,11,160,0,350.00000000
105.52471927,21.00925903,11,160,0,375.00000000
105.52495536,21.00921572,11,160,0,400.00000000
105.52500400,21.00920680,11,160,0,405.15049473
105.52565900,21.00922540,5,161,0,0.00000000
105.52588343,21.00914409,5,161,0,25.00000000
105.52610786,21.00906278,5,161,0,50.00000000
105.52623450,21.00901690,5,161,0,64.10692168
105.52625960,21.00910150,5,162,0,0.00000000
105.52603411,21.00918017,5,162,0,25.00000000
105.52580861,21.00925884,5,162,0,50.00000000
105.52568520,21.00930190,5,162,0,63.68250053
105.52554710,21.00935150,8,163,0,0.00000000
105.52551640,21.00927230,8,163,0,9.32820965
105.52412430,21.00974050,5,164,0,0.00000000
105.52435077,21.00966433,5,164,0,25.00000000
105.52457724,21.00958817,5,164,0,50.00000000
105.52480370,21.00951200,5,164,0,75.00000000
105.52503017,21.00943583,5,164,0,100.00000000
105.52525664,21.00935967,5,164,0,125.00000000
105.52548310,21.00928350,5,164,0,150.00000000
105.52565900,21.00922540,5,164,0,169.37823841
105.52568520,21.00930190,5,165,0,0.00000000
105.52545992,21.00938109,5,165,0,25.00000000
105.52523369,21.00945788,5,165,0,50.00000000
105.52500747,21.00953467,5,165,0,75.00000000
105.52478124,21.00961146,5,165,0,100.00000000
105.52455501,21.00968825,5,165,0,125.00000000
105.52432878,21.00976504,5,165,0,150.00000000
105.52415450,21.00982420,5,165,0,169.25928914
105.53057840,21.00527490,8,166,0,0.00000000
105.53064320,21.00510000,8,166,0,20.49546152
105.53098890,21.00519060,8,167,0,0.00000000
105.53121794,21.00525962,8,167,0,25.00000000
105.53128240,21.00527950,8,167,0,32.05154062
105.53017360,21.00517390,8,168,0,0.00000000
105.53040608,21.00523191,8,168,0,25.00000000
105.53063857,21.00528990,8,168,0,50.00000000
105.53086287,21.00523567,8,168,0,75.00000000
105.53098890,21.00519060,8,168,0,89.07002228
105.53167400,21.00690570,8,169,0,0.00000000
105.53143879,21.00685838,8,169,0,25.00000000
105.53120357,21.00681105,8,169,0,50.00000000
105.53096782,21.00676620,8,169,0,75.00000000
105.53094060,21.00676110,8,169,0,77.88442683
105.53099540,21.00746050,8,170,0,0.00000000
105.53104840,21.00724017,8,170,0,25.00000000
105.53110143,21.00701984,8,170,0,50.00000000
105.53115410,21.00680110,8,170,0,74.82092770
105.53106340,21.00717780,8,171,0,0.00000000
105.53129862,21.00722509,8,171,0,25.00000000
105.53153384,21.00727237,8,171,0,50.00000000
105.53176907,21.00731962,8,171,0,75.00000000
105.53183820,21.00733350,8,171,0,82.34646297
105.53079070,21.00742310,8,172,0,0.00000000
105.53102680,21.00746636,8,172,0,25.00000000
105.53126273,21.00751040,8,172,0,50.00000000
105.53149867,21.00755444,8,172,0,75.00000000
105.53171190,21.00759170,8,172,0,97.54104403
105.53075160,21.00763270,8,173,0,0.00000000
105.53098833,21.00767278,8,173,0,25.00000000
105.53122508,21.00771283,8,173,0,50.00000000
105.53140580,21.00774340,8,173,0,69.08441310
105.53090940,21.00794610,8,174,0,0.00000000
105.53095279,21.00772392,8,174,0,25.00000000
105.53096360,21.00766860,8,174,0,31.22514176
105.53135140,21.00801810,8,175,0,0.00000000
105.53139538,21.00779602,8,175,0,25.00000000
105.53140580,21.00774340,8,175,0,30.92417574
105.53069740,21.00791160,8,176,0,0.00000000
105.53093442,21.00795018,8,176,0,25.00000000
105.53117143,21.00798878,8,176,0,50.00000000
105.53135140,21.00801810,8,176,0,68.98288684
105.53087130,21.00943390,8,177,0,0.00000000
105.53074370,21.00924442,8,177,0,25.00000000
105.53075816,21.00902321,8,177,0,50.00000000
105.53080062,21.00880087,8,177,0,75.00000000
105.53084305,21.00857853,8,177,0,100.00000000
105.53088547,21.00835619,8,177,0,125.00000000
105.53078011,21.00821405,8,177,0,150.00000000
105.53064490,21.00818110,8,177,0,164.51710853
105.53047160,21.00908100,8,178,0,0.00000000
105.53070740,21.00912569,8,178,0,25.00000000
105.53073750,21.00913140,8,178,0,28.19140398
105.52623450,21.00901690,5,179,0,0.00000000
105.52646359,21.00894805,5,179,0,25.00000000
105.52669611,21.00889015,5,179,0,50.00000000
105.52693196,21.00884574,5,179,0,75.00000000
105.52716961,21.00881096,5,179,0,100.00000000
105.52740886,21.00878820,5,179,0,125.00000000
105.52764916,21.00877991,5,179,0,150.00000000
105.52788965,21.00878324,5,179,0,175.00000000
105.52812979,21.00879634,5,179,0,200.00000000
105.52836837,21.00882522,5,179,0,225.00000000
105.52860479,21.00886654,5,179,0,250.00000000
105.52883983,21.00891458,5,179,0,275.00000000
105.52906881,21.00898366,5,179,0,300.00000000
105.52929116,21.00906986,5,179,0,325.00000000
105.52951351,21.00915606,5,179,0,350.00000000
105.52973585,21.00924226,5,179,0,375.00000000
105.52995820,21.00932848,5,179,0,400.00000000
105.53018055,21.00941468,5,179,0,425.00000000
105.53027860,21.00945270,5,179,0,436.02490134
105.53081730,21.00871350,8,180,0,0.00000000
105.53105428,21.00875229,8,180,0,25.00000000
105.53129126,21.00879109,8,180,0,50.00000000
105.53141720,21.00892154,8,180,0,75.00000000
105.53136987,21.00914301,8,180,0,100.00000000
105.53132253,21.00936448,8,180,0,125.00000000
105.53127519,21.00958594,8,180,0,150.00000000
105.53126460,21.00963550,8,180,0,155.59434988
105.53037360,21.00957900,5,181,0,0.00000000
105.53014906,21.00949811,5,181,0,25.00000000
105.52992667,21.00941200,5,181,0,50.00000000
105.52970428,21.00932590,5,181,0,75.00000000
105.52948189,21.00923979,5,181,0,100.00000000
105.52925950,21.00915368,5,181,0,125.00000000
105.52903711,21.00906758,5,181,0,150.00000000
105.52880640,21.00900429,5,181,0,175.00000000
105.52857171,21.00895574,5,181,0,200.00000000
105.52833440,21.00891912,5,181,0,225.00000000
105.52809588,21.00888978,5,181,0,250.00000000
105.52785649,21.00887078,5,181,0,275.00000000
105.52761604,21.00886956,5,181,0,300.00000000
105.52737579,21.00888018,5,181,0,325.00000000
105.52713649,21.00890201,5,181,0,350.00000000
105.52689924,21.00893866,5,181,0,375.00000000
105.52666512,21.00898980,5,181,0,400.00000000
105.52643363,21.00905123,5,181,0,425.00000000
105.52625960,21.00910150,5,181,0,443.92793864
105.53116210,21.00949240,8,182,0,0.00000000
105.53093070,21.00943383,8,182,0,25.00000000
105.53087130,21.00943390,8,182,0,31.17426377
105.53025980,21.00954070,5,183,0,0.00000000
105.53027860,21.00945270,5,183,0,9.93361727
105.53039260,21.00947750,5,184,0,0.00000000
105.53037360,21.00957900,5,184,0,11.40603484
105.53087130,21.00943390,8,185,0,0.00000000
105.53106758,21.00955695,8,185,0,25.00000000
105.53126460,21.00963550,8,185,0,47.24476457
105.51971744,20.98881842,8,186,0,0.00000000
105.51995783,20.98882585,8,186,0,25.00000000
105.52019823,20.98883329,8,186,0,50.00000000
105.52020755,20.98905011,8,186,0,75.00000000
105.52020687,20.98927599,8,186,0,100.00000000
105.52020619,20.98950188,8,186,0,125.00000000
105.52020580,20.98963100,8,186,0,139.29103046
105.51874270,20.99019770,8,187,0,0.00000000
105.51875826,20.98997229,8,187,0,25.00000000
105.51877383,20.98974688,8,187,0,50.00000000
105.51878939,20.98952147,8,187,0,75.00000000
105.51879669,20.98941566,8,187,0,86.73544634
105.51857470,20.99020750,2,188,0,0.00000000
105.51881460,20.99019149,2,188,0,25.00000000
105.51905411,20.99017079,2,188,0,50.00000000
105.51929358,20.99014968,2,188,0,75.00000000
105.51953290,20.99012705,2,188,0,100.00000000
105.51977221,20.99010442,2,188,0,125.00000000
105.52001152,20.99008178,2,188,0,150.00000000
105.52004940,20.99007820,2,188,0,153.95668694
105.51747781,20.99027115,2,189,0,0.00000000
105.51771788,20.99025720,2,189,0,25.00000000
105.51795795,20.99024327,2,189,0,50.00000000
105.51819801,20.99022935,2,189,0,75.00000000
105.51843808,20.99021542,2,189,0,100.00000000
105.51857470,20.99020750,2,189,0,114.22709494
105.51846620,20.99033650,8,190,0,0.00000000
105.51857470,20.99020750,8,190,0,18.19397518
105.51846620,20.99033650,2,191,0,0.00000000
105.51822571,20.99033288,2,191,0,25.00000000
105.51798521,20.99032926,2,191,0,50.00000000
105.51774472,20.99032564,2,191,0,75.00000000
105.51750466,20.99031374,2,191,0,100.00000000
105.51742210,20.99030728,2,191,0,108.61041836
105.52007090,20.99035880,2,192,0,0.00000000
105.51983051,20.99035212,2,192,0,25.00000000
105.51958998,20.99035175,2,192,0,50.00000000
105.51934946,20.99035138,2,192,0,75.00000000
105.51910895,20.99034911,2,192,0,100.00000000
105.51886847,20.99034501,2,192,0,125.00000000
105.51862798,20.99034080,2,192,0,150.00000000
105.51846620,20.99033650,2,192,0,166.82230399
105.51462650,20.99212840,7,193,0,0.00000000
105.51462643,20.99212069,7,193,0,0.85279830
105.51448965,20.99220941,7,194,0,0.00000000
105.51469312,20.99208895,7,194,0,25.00000000
105.51489657,20.99196846,7,194,0,50.00000000
105.51503265,20.99185720,7,194,0,68.79507622
105.51846620,20.99033650,7,195,0,0.00000000
105.51831128,20.99050925,7,195,0,25.00000000
105.51816203,20.99068639,7,195,0,50.00000000
105.51801278,20.99086353,7,195,0,75.00000000
105.51786244,20.99103984,7,195,0,100.00000000
105.51771057,20.99121500,7,195,0,125.00000000
105.51755870,20.99139016,7,195,0,150.00000000
105.51740683,20.99156532,7,195,0,175.00000000
105.51725496,20.99174048,7,195,0,200.00000000
105.51710308,20.99191564,7,195,0,225.00000000
105.51695121,20.99209081,7,195,0,250.00000000
105.51679934,20.99226597,7,195,0,275.00000000
105.51664747,20.99244113,7,195,0,300.00000000
105.51649560,20.99261629,7,195,0,325.00000000
105.51634372,20.99279145,7,195,0,350.00000000
105.51619185,20.99296661,7,195,0,375.00000000
105.51603998,20.99314177,7,195,0,400.00000000
105.51588810,20.99331693,7,195,0,425.00000000
105.51573623,20.99349209,7,195,0,450.00000000
105.51558436,20.99366725,7,195,0,475.00000000
105.51543248,20.99384241,7,195,0,500.00000000
105.51528061,20.99401757,7,195,0,525.00000000
105.51512873,20.99419273,7,195,0,550.00000000
105.51497685,20.99436789,7,195,0,575.00000000
105.51482498,20.99454305,7,195,0,600.00000000
105.51467310,20.99471821,7,195,0,625.00000000
105.51452122,20.99489337,7,195,0,650.00000000
105.51436935,20.99506853,7,195,0,675.00000000
105.51421747,20.99524369,7,195,0,700.00000000
105.51406559,20.99541885,7,195,0,725.00000000
105.51391371,20.99559401,7,195,0,750.00000000
105.51376097,20.99576850,7,195,0,775.00000000
105.51360808,20.99594288,7,195,0,800.00000000
105.51347260,20.99609740,7,195,0,822.15279727
105.51380980,20.99609320,8,196,0,0.00000000
105.51396807,20.99592311,8,196,0,25.00000000
105.51410300,20.99577810,8,196,0,46.31267199
105.51177582,20.99518975,5,197,0,0.00000000
105.51196550,20.99532865,5,197,0,25.00000000
105.51215518,20.99546755,5,197,0,50.00000000
105.51234487,20.99560645,5,197,0,75.00000000
105.51253455,20.99574535,5,197,0,100.00000000
105.51272551,20.99588269,5,197,0,125.00000000
105.51291689,20.99601952,5,197,0,150.00000000
105.51304670,20.99611230,5,197,0,166.95456444
105.51307170,20.99654620,7,198,0,0.00000000
105.51291907,20.99672078,7,198,0,25.00000000
105.51276641,20.99689534,7,198,0,50.00000000
105.51261376,20.99706991,7,198,0,75.00000000
105.51246111,20.99724448,7,198,0,100.00000000
105.51230747,20.99741828,7,198,0,125.00000000
105.51214308,20.99758224,7,198,0,150.00000000
105.51193384,20.99769148,7,198,0,175.00000000
105.51171011,20.99777392,7,198,0,200.00000000
105.51147514,20.99782223,7,198,0,225.00000000
105.51124017,20.99787053,7,198,0,250.00000000
105.51100520,20.99791884,7,198,0,275.00000000
105.51077022,20.99796715,7,198,0,300.00000000
105.51056766,20.99800880,7,198,0,321.55196449
105.51389100,20.99562020,8,199,0,0.00000000
105.51407945,20.99576057,8,199,0,25.00000000
105.51426941,20.99589913,8,199,0,50.00000000
105.51445958,20.99603744,8,199,0,75.00000000
105.51464933,20.99617625,8,199,0,100.00000000
105.51461779,20.99636185,8,199,0,125.00000000
105.51444903,20.99644479,8,199,0,150.00000000
105.51425425,20.99639298,8,199,0,175.00000000
105.51409962,20.99656600,8,199,0,200.00000000
105.51390074,20.99646671,8,199,0,225.00000000
105.51375805,20.99629888,8,199,0,250.00000000
105.51380980,20.99609320,8,199,0,274.88133610
105.51297730,20.99642600,5,200,0,0.00000000
105.51298292,20.99620638,5,200,0,25.00000000
105.51314763,20.99605151,5,200,0,50.00000000
105.51338186,20.99604616,5,200,0,75.00000000
105.51347260,20.99609740,5,200,0,86.00490471
105.51347260,20.99609740,5,201,0,0.00000000
105.51358104,20.99629277,5,201,0,25.00000000
105.51352030,20.99650040,5,201,0,49.25310153
105.51307170,20.99654620,5,202,0,0.00000000
105.51297730,20.99642600,5,202,0,16.65697679
105.51352030,20.99650040,5,203,0,0.00000000
105.51331381,20.99660705,5,203,0,25.00000000
105.51308591,20.99655575,5,203,0,50.00000000
105.51307170,20.99654620,5,203,0,51.81606603
105.51409900,20.99692430,8,204,0,0.00000000
105.51395256,20.99710343,8,204,0,25.00000000
105.51378518,20.99726316,8,204,0,50.00000000
105.51357780,20.99735530,8,204,0,73.84499904
105.51352030,20.99650040,5,205,0,0.00000000
105.51370997,20.99663932,5,205,0,25.00000000
105.51389962,20.99677825,5,205,0,50.00000000
105.51408928,20.99691718,5,205,0,75.00000000
105.51428091,20.99705370,5,205,0,100.00000000
