edge_key,x1,y1,x2,y2,edge_distance_m,edge_hit_count,edge_visit_count,pair_hit_count,direction_hit_count,route_ids,pairs,directions
5679|5680,1200.0,2800.0,1150.0,2800.0,50.0,4,4,3,1,DB02_to_DK02_forward_main_01;DB02_to_DK02_forward_main_04;DB02_to_DK05_forward_main_03;DB02_to_DK06_forward_main_04,DB02_to_DK02;DB02_to_DK05;DB02_to_DK06,forward
5679|5779,1150.0,2800.0,1100.0,2850.0,70.71067811865476,4,4,3,1,DB02_to_DK02_forward_main_01;DB02_to_DK02_forward_main_04;DB02_to_DK05_forward_main_03;DB02_to_DK06_forward_main_04,DB02_to_DK02;DB02_to_DK05;DB02_to_DK06,forward
5681|5682,1300.0,2800.0,1250.0,2800.0,50.0,4,4,3,1,DB02_to_DK02_forward_main_01;DB02_to_DK02_forward_main_04;DB02_to_DK05_forward_main_03;DB02_to_DK06_forward_main_04,DB02_to_DK02;DB02_to_DK05;DB02_to_DK06,forward
5688|5788,1575.0,2825.0,1575.0,2825.0,70.71067811865476,4,4,2,2,DB01_to_DK02_backward_main_02;DB01_to_DK02_forward_backup_02;DB01_to_DK05_backward_main_01;DB01_to_DK05_forward_backup_01,DB01_to_DK02;DB01_to_DK05,backward;forward
5691|5791,1700.0,2850.0,1750.0,2800.0,70.71067811865476,4,4,2,1,DB01_to_DK02_backward_backup_03;DB01_to_DK02_backward_main_03;DB01_to_DK05_backward_backup_02;DB01_to_DK05_backward_main_02,DB01_to_DK02;DB01_to_DK05,backward
5692|5793,1800.0,2825.0,1800.0,2825.0,50.0,4,4,2,2,DK04_to_DK05_backward_main_02;DK04_to_DK05_forward_backup_03;DK04_to_DK06_backward_main_02;DK04_to_DK06_forward_backup_02,DK04_to_DK05;DK04_to_DK06,backward;forward
5693|5794,1850.0,2812.5,1850.0,2837.5,50.0,4,4,4,2,DB01_to_DK01_forward_main_02;DB01_to_DK02_forward_main_03;DB01_to_DK05_backward_main_04;DB01_to_DK06_forward_main_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK05;DB01_to_DK06,backward;forward
5696|5797,2000.0,2850.0,2000.0,2800.0,50.0,4,4,3,1,DB01_to_DK01_backward_main_02;DB01_to_DK06_backward_main_03;DK04_to_DK06_backward_backup_03;DK04_to_DK06_backward_main_03,DB01_to_DK01;DB01_to_DK06;DK04_to_DK06,backward
5697|5798,2050.0,2825.0,2050.0,2825.0,50.0,4,4,3,2,DB01_to_DK01_backward_backup_02;DB01_to_DK01_forward_backup_01;DB01_to_DK06_backward_backup_03;DB02_to_DK01_forward_main_04,DB01_to_DK01;DB01_to_DK06;DB02_to_DK01,backward;forward
5699|5800,2150.0,2812.5,2150.0,2837.5,50.0,4,4,4,2,DB01_to_DK01_backward_main_03;DB01_to_DK05_forward_main_04;DB01_to_DK06_forward_main_04;DK01_to_DK04_backward_backup_02,DB01_to_DK01;DB01_to_DK05;DB01_to_DK06;DK01_to_DK04,backward;forward
5710|5810,2700.0,2800.0,2650.0,2850.0,70.71067811865476,4,4,4,1,DB01_to_DK01_forward_backup_03;DB02_to_DK02_forward_main_02;DB02_to_DK04_forward_main_02;DB02_to_DK05_forward_main_01,DB01_to_DK01;DB02_to_DK02;DB02_to_DK04;DB02_to_DK05,forward
5716|5816,2962.5,2837.5,2987.5,2812.5,70.71067811865476,4,4,2,2,DB02_to_DK01_backward_backup_04;DB02_to_DK01_backward_main_04;DB02_to_DK06_backward_main_02;DB02_to_DK06_forward_backup_01,DB02_to_DK01;DB02_to_DK06,backward;forward
5718|5819,3100.0,2812.5,3100.0,2837.5,50.0,4,4,4,2,DB01_to_DK03_forward_main_02;DB02_to_DK02_backward_backup_03;DB02_to_DK03_forward_main_01;DK03_to_DK04_backward_backup_03,DB01_to_DK03;DB02_to_DK02;DB02_to_DK03;DK03_to_DK04,backward;forward
5779|5879,1100.0,2850.0,1050.0,2900.0,70.71067811865476,4,4,3,1,DB02_to_DK02_forward_main_01;DB02_to_DK02_forward_main_04;DB02_to_DK05_forward_main_03;DB02_to_DK06_forward_main_04,DB02_to_DK02;DB02_to_DK05;DB02_to_DK06,forward
5787|5788,1512.5,2850.0,1537.5,2850.0,50.0,4,4,2,2,DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK04_forward_backup_02;DK03_to_DK06_backward_backup_01,DB02_to_DK04;DK03_to_DK06,backward;forward
5788|5789,1562.5,2850.0,1587.5,2850.0,50.0,4,4,2,2,DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK04_forward_backup_02;DK03_to_DK06_backward_backup_01,DB02_to_DK04;DK03_to_DK06,backward;forward
5788|5888,1525.0,2875.0,1525.0,2875.0,70.71067811865476,4,4,2,2,DB01_to_DK02_backward_main_02;DB01_to_DK02_forward_backup_02;DB01_to_DK05_backward_main_01;DB01_to_DK05_forward_backup_01,DB01_to_DK02;DB01_to_DK05,backward;forward
5789|5790,1612.5,2850.0,1637.5,2850.0,50.0,4,4,2,2,DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK04_forward_backup_02;DK03_to_DK06_backward_backup_01,DB02_to_DK04;DK03_to_DK06,backward;forward
5790|5791,1662.5,2850.0,1687.5,2850.0,50.0,4,4,2,2,DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK04_forward_backup_02;DK03_to_DK06_backward_backup_01,DB02_to_DK04;DK03_to_DK06,backward;forward
5791|5792,1712.5,2850.0,1737.5,2850.0,50.0,4,4,2,2,DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK04_forward_backup_02;DK03_to_DK06_backward_backup_01,DB02_to_DK04;DK03_to_DK06,backward;forward
5791|5891,1650.0,2900.0,1700.0,2850.0,70.71067811865476,4,4,2,1,DB01_to_DK02_backward_backup_03;DB01_to_DK02_backward_main_03;DB01_to_DK05_backward_backup_02;DB01_to_DK05_backward_main_02,DB01_to_DK02;DB01_to_DK05,backward
5792|5793,1762.5,2850.0,1787.5,2850.0,50.0,4,4,2,2,DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK04_forward_backup_02;DK03_to_DK06_backward_backup_01,DB02_to_DK04;DK03_to_DK06,backward;forward
5793|5794,1812.5,2850.0,1837.5,2850.0,50.0,4,4,2,2,DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK04_forward_backup_02;DK03_to_DK06_backward_backup_01,DB02_to_DK04;DK03_to_DK06,backward;forward
5793|5894,1800.0,2875.0,1800.0,2875.0,50.0,4,4,2,2,DK04_to_DK05_backward_main_02;DK04_to_DK05_forward_backup_03;DK04_to_DK06_backward_main_02;DK04_to_DK06_forward_backup_02,DK04_to_DK05;DK04_to_DK06,backward;forward
5794|5795,1862.5,2850.0,1887.5,2850.0,50.0,4,4,2,2,DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK04_forward_backup_02;DK03_to_DK06_backward_backup_01,DB02_to_DK04;DK03_to_DK06,backward;forward
5794|5895,1850.0,2862.5,1850.0,2887.5,50.0,4,4,4,2,DB01_to_DK01_forward_main_02;DB01_to_DK02_forward_main_03;DB01_to_DK05_backward_main_04;DB01_to_DK06_forward_main_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK05;DB01_to_DK06,backward;forward
5795|5796,1912.5,2850.0,1937.5,2850.0,50.0,4,4,2,2,DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK04_forward_backup_02;DK03_to_DK06_backward_backup_01,DB02_to_DK04;DK03_to_DK06,backward;forward
5796|5797,1962.5,2850.0,1987.5,2850.0,50.0,4,4,2,2,DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK04_forward_backup_02;DK03_to_DK06_backward_backup_01,DB02_to_DK04;DK03_to_DK06,backward;forward
5797|5798,2012.5,2850.0,2037.5,2850.0,50.0,4,4,2,2,DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK04_forward_backup_02;DK03_to_DK06_backward_backup_01,DB02_to_DK04;DK03_to_DK06,backward;forward
5797|5898,2000.0,2900.0,2000.0,2850.0,50.0,4,4,3,1,DB01_to_DK01_backward_main_02;DB01_to_DK06_backward_main_03;DK04_to_DK06_backward_backup_03;DK04_to_DK06_backward_main_03,DB01_to_DK01;DB01_to_DK06;DK04_to_DK06,backward
5798|5799,2062.5,2850.0,2087.5,2850.0,50.0,4,4,2,2,DB02_to_DK04_backward_backup_02;DB02_to_DK04_backward_main_02;DB02_to_DK04_forward_backup_02;DK03_to_DK06_backward_backup_01,DB02_to_DK04;DK03_to_DK06,backward;forward
5798|5899,2050.0,2875.0,2050.0,2875.0,50.0,4,4,3,2,DB01_to_DK01_backward_backup_02;DB01_to_DK01_forward_backup_01;DB01_to_DK06_backward_backup_03;DB02_to_DK01_forward_main_04,DB01_to_DK01;DB01_to_DK06;DB02_to_DK01,backward;forward
5804|5906,2375.0,2875.0,2375.0,2875.0,70.71067811865476,4,4,2,2,DB01_to_DK03_backward_backup_01;DK03_to_DK04_backward_backup_02;DK03_to_DK04_backward_main_02;DK03_to_DK04_forward_backup_02,DB01_to_DK03;DK03_to_DK04,backward;forward
5816|5916,2912.5,2887.5,2937.5,2862.5,70.71067811865476,4,4,2,2,DB02_to_DK01_backward_backup_04;DB02_to_DK01_backward_main_04;DB02_to_DK06_backward_main_02;DB02_to_DK06_forward_backup_01,DB02_to_DK01;DB02_to_DK06,backward;forward
5819|5920,3100.0,2862.5,3100.0,2887.5,50.0,4,4,4,2,DB01_to_DK03_forward_main_02;DB02_to_DK02_backward_backup_03;DB02_to_DK03_forward_main_01;DK03_to_DK04_backward_backup_03,DB01_to_DK03;DB02_to_DK02;DB02_to_DK03;DK03_to_DK04,backward;forward
5888|5988,1475.0,2925.0,1475.0,2925.0,70.71067811865476,4,4,2,2,DB01_to_DK02_backward_main_02;DB01_to_DK02_forward_backup_02;DB01_to_DK05_backward_main_01;DB01_to_DK05_forward_backup_01,DB01_to_DK02;DB01_to_DK05,backward;forward
5891|5991,1600.0,2950.0,1650.0,2900.0,70.71067811865476,4,4,2,1,DB01_to_DK02_backward_backup_03;DB01_to_DK02_backward_main_03;DB01_to_DK05_backward_backup_02;DB01_to_DK05_backward_main_02,DB01_to_DK02;DB01_to_DK05,backward
5894|5995,1800.0,2925.0,1800.0,2925.0,50.0,4,4,2,2,DK04_to_DK05_backward_main_02;DK04_to_DK05_forward_backup_03;DK04_to_DK06_backward_main_02;DK04_to_DK06_forward_backup_02,DK04_to_DK05;DK04_to_DK06,backward;forward
5895|5996,1850.0,2912.5,1850.0,2937.5,50.0,4,4,4,2,DB01_to_DK01_forward_main_02;DB01_to_DK02_forward_main_03;DB01_to_DK05_backward_main_04;DB01_to_DK06_forward_main_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK05;DB01_to_DK06,backward;forward
5898|5999,2000.0,2950.0,2000.0,2900.0,50.0,4,4,3,1,DB01_to_DK01_backward_main_02;DB01_to_DK06_backward_main_03;DK04_to_DK06_backward_backup_03;DK04_to_DK06_backward_main_03,DB01_to_DK01;DB01_to_DK06;DK04_to_DK06,backward
5899|6000,2050.0,2925.0,2050.0,2925.0,50.0,4,4,3,2,DB01_to_DK01_backward_backup_02;DB01_to_DK01_forward_backup_01;DB01_to_DK06_backward_backup_03;DB02_to_DK01_forward_main_04,DB01_to_DK01;DB01_to_DK06;DB02_to_DK01,backward;forward
5901|6002,2150.0,2912.5,2150.0,2937.5,50.0,4,4,4,2,DB01_to_DK01_backward_main_03;DB01_to_DK05_forward_main_04;DB01_to_DK06_forward_main_04;DK01_to_DK04_backward_backup_02,DB01_to_DK01;DB01_to_DK05;DB01_to_DK06;DK01_to_DK04,backward;forward
5914|6014,2762.5,2937.5,2787.5,2912.5,70.71067811865476,4,4,2,2,DB02_to_DK01_backward_main_01;DB02_to_DK04_backward_backup_03;DB02_to_DK04_backward_main_03;DB02_to_DK04_forward_backup_04,DB02_to_DK01;DB02_to_DK04,backward;forward
5918|6019,3000.0,2937.5,3000.0,2912.5,50.0,4,4,3,2,DB02_to_DK03_backward_main_02;DB02_to_DK05_backward_backup_03;DB02_to_DK05_forward_backup_02;DB02_to_DK06_backward_main_01,DB02_to_DK03;DB02_to_DK05;DB02_to_DK06,backward;forward
5920|6021,3100.0,2912.5,3100.0,2937.5,50.0,4,4,4,2,DB01_to_DK03_forward_main_02;DB02_to_DK02_backward_backup_03;DB02_to_DK03_forward_main_01;DK03_to_DK04_backward_backup_03,DB01_to_DK03;DB02_to_DK02;DB02_to_DK03;DK03_to_DK04,backward;forward
5991|6092,1600.0,3000.0,1600.0,2950.0,50.0,4,4,2,1,DB01_to_DK02_backward_backup_03;DB01_to_DK02_backward_main_03;DB01_to_DK05_backward_backup_02;DB01_to_DK05_backward_main_02,DB01_to_DK02;DB01_to_DK05,backward
5995|6096,1800.0,2975.0,1800.0,2975.0,50.0,4,4,2,2,DK04_to_DK05_backward_main_02;DK04_to_DK05_forward_backup_03;DK04_to_DK06_backward_main_02;DK04_to_DK06_forward_backup_02,DK04_to_DK05;DK04_to_DK06,backward;forward
5996|6097,1850.0,2962.5,1850.0,2987.5,50.0,4,4,4,2,DB01_to_DK01_forward_main_02;DB01_to_DK02_forward_main_03;DB01_to_DK05_backward_main_04;DB01_to_DK06_forward_main_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK05;DB01_to_DK06,backward;forward
5999|6100,2000.0,3000.0,2000.0,2950.0,50.0,4,4,3,1,DB01_to_DK01_backward_main_02;DB01_to_DK06_backward_main_03;DK04_to_DK06_backward_backup_03;DK04_to_DK06_backward_main_03,DB01_to_DK01;DB01_to_DK06;DK04_to_DK06,backward
6000|6101,2050.0,2975.0,2050.0,2975.0,50.0,4,4,3,2,DB01_to_DK01_backward_backup_02;DB01_to_DK01_forward_backup_01;DB01_to_DK06_backward_backup_03;DB02_to_DK01_forward_main_04,DB01_to_DK01;DB01_to_DK06;DB02_to_DK01,backward;forward
6002|6103,2150.0,2962.5,2150.0,2987.5,50.0,4,4,4,2,DB01_to_DK01_backward_main_03;DB01_to_DK05_forward_main_04;DB01_to_DK06_forward_main_04;DK01_to_DK04_backward_backup_02,DB01_to_DK01;DB01_to_DK05;DB01_to_DK06;DK01_to_DK04,backward;forward
6004|6105,2250.0,2962.5,2250.0,2987.5,50.0,4,4,4,1,DB01_to_DK01_forward_main_04;DB01_to_DK03_forward_backup_01;DB02_to_DK01_forward_main_03;DK01_to_DK04_forward_main_02,DB01_to_DK01;DB01_to_DK03;DB02_to_DK01;DK01_to_DK04,forward
6007|6109,2425.0,2975.0,2425.0,2975.0,70.71067811865476,4,4,2,2,DB01_to_DK03_backward_main_03;DB02_to_DK04_backward_backup_03;DB02_to_DK04_backward_main_03;DB02_to_DK04_forward_backup_04,DB01_to_DK03;DB02_to_DK04,backward;forward
6008|6110,2475.0,2975.0,2475.0,2975.0,70.71067811865476,4,4,2,2,DB01_to_DK03_backward_backup_01;DK03_to_DK04_backward_backup_02;DK03_to_DK04_backward_main_02;DK03_to_DK04_forward_backup_02,DB01_to_DK03;DK03_to_DK04,backward;forward
6014|6115,2750.0,3000.0,2750.0,2950.0,50.0,4,4,3,1,DB01_to_DK01_backward_backup_01;DB02_to_DK01_backward_main_01;DB02_to_DK06_backward_backup_04;DB02_to_DK06_backward_main_04,DB01_to_DK01;DB02_to_DK01;DB02_to_DK06,backward
6021|6122,3100.0,2962.5,3100.0,2987.5,50.0,4,4,4,2,DB01_to_DK03_forward_main_02;DB02_to_DK02_backward_backup_03;DB02_to_DK03_forward_main_01;DK03_to_DK04_backward_backup_03,DB01_to_DK03;DB02_to_DK02;DB02_to_DK03;DK03_to_DK04,backward;forward
6092|6193,1600.0,3050.0,1600.0,3000.0,50.0,4,4,2,1,DB01_to_DK02_backward_backup_03;DB01_to_DK02_backward_main_03;DB01_to_DK05_backward_backup_02;DB01_to_DK05_backward_main_02,DB01_to_DK02;DB01_to_DK05,backward
6096|6197,1800.0,3025.0,1800.0,3025.0,50.0,4,4,2,2,DK04_to_DK05_backward_main_02;DK04_to_DK05_forward_backup_03;DK04_to_DK06_backward_main_02;DK04_to_DK06_forward_backup_02,DK04_to_DK05;DK04_to_DK06,backward;forward
6097|6198,1850.0,3012.5,1850.0,3037.5,50.0,4,4,4,2,DB01_to_DK01_forward_main_02;DB01_to_DK02_forward_main_03;DB01_to_DK05_backward_main_04;DB01_to_DK06_forward_main_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK05;DB01_to_DK06,backward;forward
6100|6201,2000.0,3050.0,2000.0,3000.0,50.0,4,4,3,1,DB01_to_DK01_backward_main_02;DB01_to_DK06_backward_main_03;DK04_to_DK06_backward_backup_03;DK04_to_DK06_backward_main_03,DB01_to_DK01;DB01_to_DK06;DK04_to_DK06,backward
6101|6202,2050.0,3025.0,2050.0,3025.0,50.0,4,4,3,2,DB01_to_DK01_backward_backup_02;DB01_to_DK01_forward_backup_01;DB01_to_DK06_backward_backup_03;DB02_to_DK01_forward_main_04,DB01_to_DK01;DB01_to_DK06;DB02_to_DK01,backward;forward
6103|6204,2150.0,3012.5,2150.0,3037.5,50.0,4,4,4,2,DB01_to_DK01_backward_main_03;DB01_to_DK05_forward_main_04;DB01_to_DK06_forward_main_04;DK01_to_DK04_backward_backup_02,DB01_to_DK01;DB01_to_DK05;DB01_to_DK06;DK01_to_DK04,backward;forward
6110|6212,2525.0,3025.0,2525.0,3025.0,70.71067811865476,4,4,2,2,DB01_to_DK03_backward_backup_01;DK03_to_DK04_backward_backup_02;DK03_to_DK04_backward_main_02;DK03_to_DK04_forward_backup_02,DB01_to_DK03;DK03_to_DK04,backward;forward
6122|6223,3100.0,3012.5,3100.0,3037.5,50.0,4,4,4,2,DB01_to_DK03_forward_main_02;DB02_to_DK02_backward_backup_03;DB02_to_DK03_forward_main_01;DK03_to_DK04_backward_backup_03,DB01_to_DK03;DB02_to_DK02;DB02_to_DK03;DK03_to_DK04,backward;forward
6189|6190,1425.0,3050.0,1425.0,3050.0,50.0,4,4,2,2,DK01_to_DK02_backward_backup_01;DK01_to_DK02_backward_main_01;DK01_to_DK02_forward_backup_01;DK01_to_DK05_forward_backup_04,DK01_to_DK02;DK01_to_DK05,backward;forward
6190|6191,1475.0,3050.0,1475.0,3050.0,50.0,4,4,2,2,DK01_to_DK02_backward_backup_01;DK01_to_DK02_backward_main_01;DK01_to_DK02_forward_backup_01;DK01_to_DK05_forward_backup_04,DK01_to_DK02;DK01_to_DK05,backward;forward
6191|6192,1525.0,3050.0,1525.0,3050.0,50.0,4,4,2,2,DK01_to_DK02_backward_backup_01;DK01_to_DK02_backward_main_01;DK01_to_DK02_forward_backup_01;DK01_to_DK05_forward_backup_04,DK01_to_DK02;DK01_to_DK05,backward;forward
6192|6193,1575.0,3050.0,1575.0,3050.0,50.0,4,4,2,2,DK01_to_DK02_backward_backup_01;DK01_to_DK02_backward_main_01;DK01_to_DK02_forward_backup_01;DK01_to_DK05_forward_backup_04,DK01_to_DK02;DK01_to_DK05,backward;forward
6193|6294,1600.0,3100.0,1600.0,3050.0,50.0,4,4,2,1,DB01_to_DK02_backward_backup_03;DB01_to_DK02_backward_main_03;DB01_to_DK05_backward_backup_02;DB01_to_DK05_backward_main_02,DB01_to_DK02;DB01_to_DK05,backward
6193|6295,1625.0,3075.0,1625.0,3075.0,70.71067811865476,4,4,2,2,DK01_to_DK02_backward_backup_01;DK01_to_DK02_backward_main_01;DK01_to_DK02_forward_backup_01;DK01_to_DK05_forward_backup_04,DK01_to_DK02;DK01_to_DK05,backward;forward
6197|6298,1800.0,3075.0,1800.0,3075.0,50.0,4,4,2,2,DK04_to_DK05_backward_main_02;DK04_to_DK05_forward_backup_03;DK04_to_DK06_backward_main_02;DK04_to_DK06_forward_backup_02,DK04_to_DK05;DK04_to_DK06,backward;forward
6198|6299,1850.0,3062.5,1850.0,3087.5,50.0,4,4,4,2,DB01_to_DK01_forward_main_02;DB01_to_DK02_forward_main_03;DB01_to_DK05_backward_main_04;DB01_to_DK06_forward_main_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK05;DB01_to_DK06,backward;forward
6201|6302,2000.0,3100.0,2000.0,3050.0,50.0,4,4,3,1,DB01_to_DK01_backward_main_02;DB01_to_DK06_backward_main_03;DK04_to_DK06_backward_backup_03;DK04_to_DK06_backward_main_03,DB01_to_DK01;DB01_to_DK06;DK04_to_DK06,backward
6204|6305,2150.0,3062.5,2150.0,3087.5,50.0,4,4,4,2,DB01_to_DK01_backward_main_03;DB01_to_DK05_forward_main_04;DB01_to_DK06_forward_main_04;DK01_to_DK04_backward_backup_02,DB01_to_DK01;DB01_to_DK05;DB01_to_DK06;DK01_to_DK04,backward;forward
6212|6314,2575.0,3075.0,2575.0,3075.0,70.71067811865476,4,4,2,2,DB01_to_DK03_backward_backup_01;DK03_to_DK04_backward_backup_02;DK03_to_DK04_backward_main_02;DK03_to_DK04_forward_backup_02,DB01_to_DK03;DK03_to_DK04,backward;forward
6217|6317,2775.0,3075.0,2775.0,3075.0,70.71067811865476,4,4,3,2,DB02_to_DK01_backward_backup_04;DB02_to_DK01_backward_main_04;DB02_to_DK05_forward_main_04;DB02_to_DK06_forward_backup_01,DB02_to_DK01;DB02_to_DK05;DB02_to_DK06,backward;forward
6223|6324,3100.0,3062.5,3100.0,3087.5,50.0,4,4,4,2,DB01_to_DK03_forward_main_02;DB02_to_DK02_backward_backup_03;DB02_to_DK03_forward_main_01;DK03_to_DK04_backward_backup_03,DB01_to_DK03;DB02_to_DK02;DB02_to_DK03;DK03_to_DK04,backward;forward
6292|6394,1525.0,3125.0,1525.0,3125.0,70.71067811865476,4,4,2,2,DK01_to_DK04_backward_main_01;DK01_to_DK04_forward_backup_01;DK03_to_DK04_backward_main_01;DK03_to_DK04_forward_backup_01,DK01_to_DK04;DK03_to_DK04,backward;forward
6293|6294,1587.5,3100.0,1562.5,3100.0,50.0,4,4,3,2,DK01_to_DK02_forward_main_01;DK01_to_DK04_backward_main_04;DK01_to_DK04_forward_main_01;DK01_to_DK05_forward_main_04,DK01_to_DK02;DK01_to_DK04;DK01_to_DK05,backward;forward
6294|6395,1600.0,3150.0,1600.0,3100.0,50.0,4,4,2,1,DB01_to_DK02_backward_backup_03;DB01_to_DK02_backward_main_03;DB01_to_DK05_backward_backup_02;DB01_to_DK05_backward_main_02,DB01_to_DK02;DB01_to_DK05,backward
6294|6396,1637.5,3137.5,1612.5,3112.5,70.71067811865476,4,4,3,2,DK01_to_DK02_forward_main_01;DK01_to_DK04_backward_main_04;DK01_to_DK04_forward_main_01;DK01_to_DK05_forward_main_04,DK01_to_DK02;DK01_to_DK04;DK01_to_DK05,backward;forward
6295|6296,1675.0,3100.0,1675.0,3100.0,50.0,4,4,2,2,DK01_to_DK02_backward_backup_01;DK01_to_DK02_backward_main_01;DK01_to_DK02_forward_backup_01;DK01_to_DK05_forward_backup_04,DK01_to_DK02;DK01_to_DK05,backward;forward
6296|6398,1725.0,3125.0,1725.0,3125.0,70.71067811865476,4,4,2,2,DK01_to_DK02_backward_backup_01;DK01_to_DK02_backward_main_01;DK01_to_DK02_forward_backup_01;DK01_to_DK05_forward_backup_04,DK01_to_DK02;DK01_to_DK05,backward;forward
6298|6399,1800.0,3125.0,1800.0,3125.0,50.0,4,4,2,2,DK04_to_DK05_backward_main_02;DK04_to_DK05_forward_backup_03;DK04_to_DK06_backward_main_02;DK04_to_DK06_forward_backup_02,DK04_to_DK05;DK04_to_DK06,backward;forward
6299|6400,1850.0,3112.5,1850.0,3137.5,50.0,4,4,4,2,DB01_to_DK01_forward_main_02;DB01_to_DK02_forward_main_03;DB01_to_DK05_backward_main_04;DB01_to_DK06_forward_main_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK05;DB01_to_DK06,backward;forward
6302|6403,2000.0,3150.0,2000.0,3100.0,50.0,4,4,3,1,DB01_to_DK01_backward_main_02;DB01_to_DK06_backward_main_03;DK04_to_DK06_backward_backup_03;DK04_to_DK06_backward_main_03,DB01_to_DK01;DB01_to_DK06;DK04_to_DK06,backward
6305|6406,2150.0,3112.5,2150.0,3137.5,50.0,4,4,4,2,DB01_to_DK01_backward_main_03;DB01_to_DK05_forward_main_04;DB01_to_DK06_forward_main_04;DK01_to_DK04_backward_backup_02,DB01_to_DK01;DB01_to_DK05;DB01_to_DK06;DK01_to_DK04,backward;forward
6314|6416,2625.0,3125.0,2625.0,3125.0,70.71067811865476,4,4,2,2,DB01_to_DK03_backward_backup_01;DK03_to_DK04_backward_backup_02;DK03_to_DK04_backward_main_02;DK03_to_DK04_forward_backup_02,DB01_to_DK03;DK03_to_DK04,backward;forward
6317|6417,2725.0,3125.0,2725.0,3125.0,70.71067811865476,4,4,3,2,DB02_to_DK01_backward_backup_04;DB02_to_DK01_backward_main_04;DB02_to_DK05_forward_main_04;DB02_to_DK06_forward_backup_01,DB02_to_DK01;DB02_to_DK05;DB02_to_DK06,backward;forward
6324|6425,3100.0,3112.5,3100.0,3137.5,50.0,4,4,4,2,DB01_to_DK03_forward_main_02;DB02_to_DK02_backward_backup_03;DB02_to_DK03_forward_main_01;DK03_to_DK04_backward_backup_03,DB01_to_DK03;DB02_to_DK02;DB02_to_DK03;DK03_to_DK04,backward;forward
6395|6496,1600.0,3200.0,1600.0,3150.0,50.0,4,4,2,1,DB01_to_DK02_backward_backup_03;DB01_to_DK02_backward_main_03;DB01_to_DK05_backward_backup_02;DB01_to_DK05_backward_main_02,DB01_to_DK02;DB01_to_DK05,backward
6395|6497,1625.0,3175.0,1625.0,3175.0,70.71067811865476,4,4,2,2,DK01_to_DK04_backward_main_01;DK01_to_DK04_forward_backup_01;DK03_to_DK04_backward_main_04;DK03_to_DK04_forward_main_01,DK01_to_DK04;DK03_to_DK04,backward;forward
6396|6397,1687.5,3150.0,1662.5,3150.0,50.0,4,4,3,2,DK01_to_DK02_forward_main_01;DK01_to_DK04_backward_main_04;DK01_to_DK04_forward_main_01;DK01_to_DK05_forward_main_04,DK01_to_DK02;DK01_to_DK04;DK01_to_DK05,backward;forward
6397|6499,1737.5,3187.5,1712.5,3162.5,70.71067811865476,4,4,3,2,DK01_to_DK02_forward_main_01;DK01_to_DK04_backward_main_04;DK01_to_DK04_forward_main_01;DK01_to_DK05_forward_main_04,DK01_to_DK02;DK01_to_DK04;DK01_to_DK05,backward;forward
6398|6500,1775.0,3175.0,1775.0,3175.0,70.71067811865476,4,4,2,2,DK01_to_DK02_backward_backup_01;DK01_to_DK02_backward_main_01;DK01_to_DK02_forward_backup_01;DK01_to_DK05_forward_backup_04,DK01_to_DK02;DK01_to_DK05,backward;forward
6399|6500,1800.0,3175.0,1800.0,3175.0,50.0,4,4,2,2,DK04_to_DK05_backward_main_02;DK04_to_DK05_forward_backup_03;DK04_to_DK06_backward_main_02;DK04_to_DK06_forward_backup_02,DK04_to_DK05;DK04_to_DK06,backward;forward
6400|6501,1850.0,3162.5,1850.0,3187.5,50.0,4,4,4,2,DB01_to_DK01_forward_main_02;DB01_to_DK02_forward_main_03;DB01_to_DK05_backward_main_04;DB01_to_DK06_forward_main_02,DB01_to_DK01;DB01_to_DK02;DB01_to_DK05;DB01_to_DK06,backward;forward
6403|6504,2000.0,3200.0,2000.0,3150.0,50.0,4,4,3,1,DB01_to_DK01_backward_main_02;DB01_to_DK06_backward_main_03;DK04_to_DK06_backward_backup_03;DK04_to_DK06_backward_main_03,DB01_to_DK01;DB01_to_DK06;DK04_to_DK06,backward
